Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
203.010	6.98120	195.423	0.00511710	6.24395	6.81705	40.7980	32.8754	184.474	349.537	3.73208	19.6513	0.0673120	supercritical
203.322	7.79040	220.322	0.00453882	5.90898	6.47624	38.8145	31.5229	132.977	410.464	2.55937	22.6473	0.0711239	supercritical
207.197	8.74390	220.265	0.00453999	6.03086	6.66771	39.4090	30.9976	117.778	429.089	2.35568	22.7570	0.0707975	supercritical
213.323	10.2706	220.278	0.00453972	6.21868	6.96669	40.3022	30.4272	101.618	455.228	2.08263	22.9630	0.0706629	supercritical
222.792	12.6432	220.167	0.00454200	6.50567	7.42694	41.6206	29.9067	86.4970	489.856	1.75030	23.2831	0.0708934	supercritical
227.846	13.9174	220.133	0.00454271	6.65686	7.67113	42.2923	29.7322	81.0257	506.614	1.60208	23.4600	0.0711589	supercritical
233.272	15.2884	220.095	0.00454348	6.81834	7.93271	42.9935	29.5980	76.3813	523.558	1.46070	23.6498	0.0715130	supercritical
238.506	16.6109	220.043	0.00454457	6.97377	8.18483	43.6536	29.5093	72.7738	538.981	1.33919	23.8295	0.0719018	supercritical
242.985	17.7429	219.995	0.00454555	7.10652	8.40039	44.2061	29.4596	70.1943	551.575	1.24478	23.9814	0.0722658	supercritical
248.766	19.2026	219.924	0.00454703	7.27776	8.67853	44.9044	29.4259	67.3982	567.072	1.13418	24.1736	0.0727686	supercritical
253.111	20.3005	219.879	0.00454796	7.40625	8.88742	45.4177	29.4204	65.6087	578.256	1.05798	24.3170	0.0731719	supercritical
258.314	21.6145	219.825	0.00454907	7.56013	9.13756	46.0209	29.4340	63.7502	591.148	0.973704	24.4862	0.0736772	supercritical
262.932	22.7811	219.786	0.00454988	7.69670	9.35955	46.5460	29.4628	62.3152	602.191	0.904413	24.6349	0.0741463	supercritical
267.819	24.0117	219.729	0.00455107	7.84162	9.59476	47.0938	29.5090	60.9829	613.429	0.836525	24.7878	0.0746552	supercritical
267.886	24.0266	219.717	0.00455131	7.84377	9.59809	47.1022	29.5097	60.9670	613.547	0.835825	24.7884	0.0746590	supercritical
273.153	25.3551	219.678	0.00455212	7.99994	9.85159	47.6807	29.5766	59.7097	625.295	0.767597	24.9530	0.0752322	supercritical
187.649	4.32740	239.723	0.00417148	5.13637	5.42597	34.6742	33.8151	214.014	367.821	2.79234	25.0917	0.0767318	liquid
188.927	4.67710	239.761	0.00417082	5.17879	5.49174	34.8993	33.3567	190.714	380.101	2.65364	25.0734	0.0771873	liquid
190.532	5.12160	239.787	0.00417037	5.23157	5.57423	35.1773	32.8618	170.006	394.058	2.50547	25.0669	0.0787182	liquid
191.453	5.37860	239.783	0.00417043	5.26177	5.62163	35.3354	32.6131	160.859	401.408	2.43096	25.0681	0.0775598	supercritical
194.804	6.32560	239.766	0.00417073	5.36998	5.79323	35.8959	31.8699	136.939	425.323	2.20116	25.1053	0.0763057	supercritical
199.611	7.71040	239.771	0.00417064	5.52118	6.03707	36.6626	31.1193	116.050	454.200	1.94335	25.2191	0.0757495	supercritical
203.054	8.71350	239.748	0.00417104	5.62796	6.21103	37.1933	30.7350	106.024	472.076	1.79283	25.3184	0.0756340	supercritical
207.627	10.0574	239.723	0.00417148	5.76795	6.44101	37.8754	30.3529	96.1858	493.461	1.62102	25.4658	0.0756652	supercritical
212.935	11.6265	239.670	0.00417241	5.92894	6.70718	38.6418	30.0353	87.8806	515.743	1.45186	25.6439	0.0758510	supercritical
221.360	14.1310	239.577	0.00417403	6.18183	7.12809	39.8082	29.7077	78.7053	547.320	1.22963	25.9345	0.0763456	supercritical
228.637	16.3016	239.492	0.00417551	6.39859	7.49058	40.7732	29.5383	73.1511	571.883	1.07091	26.1853	0.0768942	supercritical
236.599	18.6801	239.401	0.00417710	6.63465	7.88645	41.7901	29.4357	68.6133	596.593	0.923186	26.4560	0.0775800	supercritical
245.086	21.2140	239.295	0.00417894	6.88581	8.30804	42.8355	29.3982	64.9510	620.882	0.788932	26.7359	0.0783789	supercritical
233.068	23.5968	271.066	0.00368914	6.06234	7.45890	38.6586	29.4159	61.9525	715.572	0.376730	31.6657	0.0889033	supercritical
260.836	25.9036	239.092	0.00418250	7.35223	9.09034	44.6852	29.4786	60.1754	661.516	0.586326	27.2304	0.0800000	supercritical
268.824	28.2716	238.982	0.00418441	7.58969	9.48755	45.5850	29.5801	58.4227	680.304	0.501147	27.4682	0.0808769	supercritical
275.154	30.1472	238.915	0.00418559	7.77825	9.80259	46.2804	29.6855	57.2600	694.530	0.439988	27.6540	0.0816017	supercritical
183.351	3.82520	264.227	0.00378462	4.66892	4.90117	32.0185	32.0313	134.844	453.708	1.75696	28.7970	0.0816547	liquid
185.267	4.48840	264.181	0.00378528	4.73059	5.00316	32.3533	31.6856	124.182	469.172	1.64358	28.7945	0.0820030	liquid
189.259	5.89700	264.191	0.00378514	4.85573	5.21382	33.0215	31.1074	108.677	497.943	1.44763	28.8600	0.0830479	liquid
190.532	6.35130	264.196	0.00378506	4.89516	5.28083	33.2292	30.9572	104.971	506.221	1.39439	28.8914	0.0838362	liquid
194.419	7.75090	264.220	0.00378472	5.01437	5.48498	33.8483	30.5755	95.9002	529.490	1.25107	29.0075	0.0831163	supercritical
198.420	9.19630	264.148	0.00378575	5.13712	5.69565	34.4741	30.2794	89.0511	550.461	1.12953	29.1282	0.0831268	supercritical
201.044	10.1638	264.232	0.00378455	5.21514	5.83223	34.8637	30.1201	85.3151	563.765	1.05524	29.2365	0.0832700	supercritical
207.770	12.6173	264.087	0.00378663	5.41878	6.18526	35.8619	29.8219	78.1191	593.282	0.900155	29.4583	0.0836592	supercritical
213.666	14.7882	264.045	0.00378724	5.59469	6.49319	36.6974	29.6454	73.4078	616.917	0.784098	29.6706	0.0841315	supercritical
222.393	18.1824	264.918	0.00377475	5.83966	6.94074	37.8061	29.4820	67.8935	652.757	0.621178	30.1495	0.0852911	supercritical
232.812	21.8350	263.784	0.00379099	6.16322	7.49118	39.2508	29.4076	63.7943	682.013	0.501029	30.3126	0.0859205	supercritical
241.295	24.9578	263.699	0.00379221	6.41392	7.93229	40.3104	29.4108	61.0865	707.138	0.405076	30.5841	0.0868112	supercritical
254.531	29.8027	263.528	0.00379466	6.80628	8.62058	41.8978	29.5106	57.9417	742.748	0.280573	30.9777	0.0882573	supercritical
261.826	32.4594	263.431	0.00379606	7.02333	9.00009	42.7413	29.6077	56.6099	760.870	0.222064	31.1828	0.0890856	supercritical
267.883	34.6584	263.353	0.00379718	7.20411	9.31541	43.4261	29.7086	55.6690	775.234	0.177902	31.3481	0.0897909	supercritical
272.981	36.4997	263.276	0.00379829	7.35693	9.58105	43.9936	29.8068	54.9765	786.826	0.143628	31.4817	0.0903911	supercritical
179.140	3.30440	281.221	0.00355593	4.29917	4.48768	29.9064	31.3001	108.547	521.622	1.21703	31.8302	0.0873973	liquid
179.830	3.58490	281.199	0.00355620	4.32104	4.52556	30.0284	31.2126	106.305	526.892	1.18794	31.8350	0.0874912	liquid
181.008	4.06510	281.158	0.00355671	4.35830	4.59026	30.2351	31.0732	102.855	535.528	1.14137	31.8468	0.0876534	liquid
164.441	5.47730	338.833	0.00295130	2.98461	3.24394	22.0456	30.3889	66.8424	842.189	0.0541509	47.7481	0.117270	liquid
190.532	8.00900	280.893	0.00356008	4.65391	5.11133	31.8286	30.2772	84.8497	594.239	0.853492	32.0745	0.0896160	liquid
196.384	10.4601	280.721	0.00356226	4.83272	5.43050	32.7546	29.9824	78.3289	623.481	0.725471	32.2563	0.0894422	supercritical
200.537	12.2244	280.715	0.00356234	4.95699	5.65561	33.3809	29.8273	74.6960	642.807	0.645516	32.4136	0.0897381	supercritical
208.822	15.7426	280.619	0.00356355	5.20459	6.10458	34.5921	29.6173	69.2073	677.202	0.512497	32.7074	0.0904481	supercritical
217.044	19.2276	280.478	0.00356535	5.44969	6.54948	35.7457	29.5006	65.2426	707.446	0.404837	32.9779	0.0912249	supercritical
225.022	22.5971	280.318	0.00356738	5.68721	6.98046	36.8235	29.4499	62.3004	734.071	0.316888	33.2224	0.0920164	supercritical
233.079	25.9963	280.186	0.00356905	5.92642	7.41490	37.8708	29.4477	59.9454	759.037	0.239957	33.4623	0.0928625	supercritical
240.996	29.3223	280.055	0.00357072	6.16164	7.84135	38.8664	29.4858	58.0807	781.871	0.174057	33.6856	0.0937190	supercritical
250.735	33.3921	279.894	0.00357278	6.45162	8.36557	40.0502	29.5804	56.2433	808.020	0.103562	33.9456	0.0948036	supercritical
258.646	36.6598	279.711	0.00357511	6.68876	8.79137	40.9864	29.6914	55.0434	827.653	0.0539098	34.1359	0.0956850	supercritical
266.750	10.0092	95.0461	0.0105212	9.67085	11.3603	59.0585	28.8144	56.5376	410.283	3.93481	13.6819	0.0442844	supercritical
274.303	13.1136	122.600	0.00815659	9.46411	11.1801	56.6956	29.1959	59.8569	440.712	2.95649	15.7046	0.0510831	supercritical
182.834	6.55180	295.437	0.00338481	4.20562	4.56140	29.3170	30.3099	81.4690	636.403	0.644589	35.0269	0.0943989	liquid
162.631	6.54910	345.774	0.00289206	2.82048	3.12434	21.0072	30.4449	64.4857	888.183	-0.0269285	50.5964	0.121919	liquid
175.629	3.13760	295.521	0.00338385	3.98428	4.15461	28.0814	30.8304	92.5977	589.976	0.829875	34.8089	0.0934085	liquid
178.081	4.29350	295.494	0.00338416	4.06001	4.29311	28.5097	30.6248	88.1213	606.955	0.759486	34.8740	0.0937371	liquid
188.292	9.16480	295.371	0.00338558	4.37130	4.86908	30.2105	30.0480	75.8930	666.044	0.536962	35.2213	0.0952617	liquid
190.532	10.2101	295.176	0.00338781	4.44144	4.99636	30.5826	29.9659	74.1326	676.226	0.501893	35.2623	0.0957525	liquid
193.630	11.7303	295.296	0.00338643	4.53230	5.16958	31.0544	29.8641	71.7615	691.857	0.449156	35.4122	0.0958293	supercritical
198.667	14.1558	295.225	0.00338724	4.68346	5.45270	31.8259	29.7378	68.6567	714.086	0.377700	35.5883	0.0962190	supercritical
203.156	16.3161	295.153	0.00338807	4.81785	5.70470	32.4959	29.6548	66.3621	732.463	0.321432	35.7377	0.0966302	supercritical
208.214	18.7511	295.082	0.00338889	4.96874	5.98819	33.2306	29.5881	64.1733	751.948	0.264470	35.9018	0.0971314	supercritical
212.424	20.7694	295.001	0.00338981	5.09444	6.22393	33.8297	29.5506	62.6139	767.169	0.221859	36.0279	0.0975540	supercritical
218.758	23.8049	294.902	0.00339095	5.28301	6.57800	34.7063	29.5202	60.6055	788.910	0.163783	36.2142	0.0982192	supercritical
223.742	26.1867	294.825	0.00339184	5.43128	6.85622	35.3781	29.5156	59.2597	805.081	0.122650	36.3541	0.0987550	supercritical
229.135	28.7485	294.720	0.00339306	5.59207	7.15697	36.0906	29.5273	57.9958	821.646	0.0822672	36.4944	0.0993333	supercritical
233.395	30.7683	294.645	0.00339391	5.71902	7.39429	36.6413	29.5481	57.1117	834.239	0.0527335	36.6031	0.0998009	supercritical
237.607	32.7596	294.572	0.00339475	5.84462	7.62875	37.1765	29.5779	56.3242	846.267	0.0254378	36.7076	0.100269	supercritical
243.055	35.3252	294.477	0.00339585	6.00733	7.93181	37.8560	29.6294	55.4171	861.235	-0.00731332	36.8380	0.100881	supercritical
248.039	37.6587	294.380	0.00339698	6.15659	8.20888	38.4666	29.6887	54.6843	874.347	-0.0349333	36.9511	0.101442	supercritical
253.126	40.0348	294.291	0.00339800	6.30911	8.49155	39.0778	29.7608	54.0171	887.303	-0.0612422	37.0652	0.102028	supercritical
263.283	44.7525	294.120	0.00339997	6.61477	9.05580	40.2669	29.9379	52.8953	911.886	-0.108559	37.2852	0.103223	supercritical
272.927	49.1840	293.937	0.00340209	6.90713	9.59155	41.3635	30.1443	52.0487	933.654	-0.147705	37.4789	0.104375	supercritical
172.566	5.50090	319.377	0.00313109	3.53280	3.80912	25.3924	30.2822	72.8744	739.466	0.289477	41.1675	0.105903	liquid
178.480	9.00820	319.256	0.00313228	3.71315	4.16582	26.4208	30.0897	68.8398	770.940	0.210371	41.3727	0.106635	liquid
186.850	13.9761	319.104	0.00313378	3.96654	4.66918	27.8098	29.9093	64.5967	810.096	0.119136	41.6320	0.107721	liquid
190.532	16.1544	319.028	0.00313452	4.07772	4.89006	28.3999	29.8544	63.1062	825.736	0.0848484	41.7304	0.108307	liquid
196.089	19.4310	318.909	0.00313569	4.24527	5.22275	29.2685	29.7930	61.1702	847.914	0.0382712	41.8647	0.108757	supercritical
204.181	24.1785	318.737	0.00313738	4.48875	5.70571	30.4882	29.7416	58.8641	877.762	-0.0207159	42.0389	0.109601	supercritical
211.525	28.4629	318.592	0.00313881	4.70932	6.14258	31.5524	29.7275	57.1644	902.854	-0.0671276	42.1834	0.110402	supercritical
219.063	32.8253	318.433	0.00314038	4.93586	6.58961	32.6083	29.7407	55.7182	926.846	-0.108913	42.3166	0.111231	supercritical
227.105	37.4341	318.245	0.00314223	5.17801	7.06507	33.6986	29.7829	54.4368	950.711	-0.148073	42.4439	0.112115	supercritical
235.300	42.1001	318.074	0.00314392	5.42491	7.54832	34.7712	29.8545	53.3474	973.655	-0.183501	42.5715	0.113039	supercritical
244.174	47.0891	317.858	0.00314606	5.69350	8.07016	35.8981	29.9622	52.3738	996.809	-0.217169	42.6943	0.114034	supercritical
253.828	52.4859	317.666	0.00314796	5.98628	8.63692	37.0801	30.1150	51.5054	1020.69	-0.249654	42.8336	0.115160	supercritical
259.343	55.5441	317.557	0.00314904	6.15423	8.96028	37.7384	30.2181	51.0873	1033.67	-0.266388	42.9109	0.115812	supercritical
267.733	60.1053	317.306	0.00315153	6.41210	9.45099	38.7257	30.3949	50.5513	1052.07	-0.289098	43.0031	0.116766	supercritical
274.489	63.8125	317.203	0.00315256	6.61947	9.84684	39.4944	30.5572	50.1853	1066.79	-0.306199	43.1014	0.117607	supercritical
172.766	11.3831	338.712	0.00295236	3.23874	3.77789	23.5541	30.2201	63.0067	884.111	-0.0222095	47.9763	0.118352	liquid
176.889	14.2805	338.610	0.00295325	3.36480	4.04139	24.2763	30.1606	61.5060	902.581	-0.0538124	48.0388	0.118856	liquid
181.669	17.6336	338.512	0.00295411	3.51037	4.34607	25.0895	30.1069	59.9885	922.876	-0.0871114	48.0994	0.119454	liquid
189.783	23.2523	338.269	0.00295623	3.75814	4.86091	26.4275	30.0444	57.8654	954.248	-0.135776	48.1427	0.120449	liquid
190.532	23.7772	338.266	0.00295626	3.78070	4.90837	26.5462	30.0406	57.6874	957.141	-0.140077	48.1523	0.120578	liquid
197.315	28.4387	338.088	0.00295781	3.98710	5.33656	27.6140	30.0150	56.2515	981.361	-0.175096	48.1789	0.121268	supercritical
204.169	33.1269	337.943	0.00295908	4.19500	5.76760	28.6529	30.0092	55.0148	1004.56	-0.206795	48.2107	0.122046	supercritical
212.644	38.8576	337.745	0.00296082	4.45239	6.29812	29.8929	30.0270	53.7331	1031.29	-0.241235	48.2394	0.123002	supercritical
228.430	49.3464	337.349	0.00296429	4.93300	7.27969	32.0842	30.1305	51.8926	1076.45	-0.294495	48.2871	0.124776	supercritical
235.778	54.1550	337.167	0.00296589	5.15735	7.73411	33.0566	30.2096	51.2234	1095.78	-0.315463	48.3141	0.125609	supercritical
247.360	61.6520	336.896	0.00296828	5.51207	8.44790	34.5344	30.3740	50.3584	1124.48	-0.344557	48.3681	0.126946	supercritical
252.992	65.2311	336.732	0.00296972	5.68575	8.79354	35.2346	30.4705	50.0134	1137.47	-0.356964	48.3865	0.127580	supercritical
168.753	16.9422	357.858	0.00279441	2.81682	3.57634	20.8768	30.5176	58.3133	1014.53	-0.202383	56.2185	0.132015	liquid
180.116	26.2665	357.566	0.00279668	3.16764	4.34613	22.8933	30.4395	55.8324	1059.24	-0.254993	55.9553	0.133458	liquid
188.528	33.0450	357.324	0.00279858	3.42728	4.91090	24.3070	30.4088	54.3906	1089.07	-0.287323	55.7360	0.134492	liquid
190.532	34.6440	357.263	0.00279906	3.48914	5.04482	24.6348	30.4046	54.0855	1095.83	-0.294356	55.6842	0.134749	liquid
196.791	39.6392	357.123	0.00280015	3.68154	5.46222	25.6317	30.4006	53.2053	1116.59	-0.315239	55.5513	0.135483	supercritical
204.366	45.5919	356.917	0.00280177	3.91494	5.96422	26.8010	30.4110	52.2866	1140.11	-0.337737	55.3924	0.136360	supercritical
211.255	50.9403	356.726	0.00280327	4.12734	6.41824	27.8288	30.4358	51.5644	1160.34	-0.356106	55.2653	0.137152	supercritical
218.293	56.3516	356.542	0.00280472	4.34439	6.87996	28.8453	30.4769	50.9208	1180.06	-0.373141	55.1576	0.137965	supercritical
228.285	62.4075	354.540	0.00282056	4.67804	7.50195	30.4073	30.5190	50.2897	1194.10	-0.386730	54.3683	0.137708	supercritical
234.420	68.5032	356.092	0.00280827	4.84348	7.92972	31.0667	30.6311	49.7487	1221.65	-0.406288	54.9621	0.139803	supercritical
114.524	0.894500	418.916	0.00238712	0.143830	0.178085	1.30723	32.8179	56.0332	1317.10	-0.407425	111.333	0.180583	liquid
114.524	4.75170	422.573	0.00236645	0.0870276	0.267424	0.803160	32.9907	55.3172	1354.03	-0.424282	117.288	0.184900	liquid
114.524	7.54210	425.064	0.00235259	0.0488115	0.333466	0.457553	33.1112	54.8738	1379.12	-0.434741	121.454	0.187907	liquid
114.524	10.3824	427.482	0.00233928	0.0120814	0.401718	0.120150	33.2301	54.4741	1403.45	-0.444170	125.586	0.190879	liquid
114.524	13.3256	429.877	0.00232624	-0.0239123	0.473392	-0.215760	33.3495	54.1057	1427.53	-0.452850	129.766	0.193875	liquid
114.524	16.3436	432.229	0.00231359	-0.0588558	0.547760	-0.547157	33.4681	53.7687	1451.16	-0.460772	133.956	0.196869	liquid
114.524	19.6656	434.708	0.00230039	-0.0952466	0.630508	-0.898160	33.5946	53.4378	1476.06	-0.468519	138.466	0.200081	liquid
114.524	23.2450	437.264	0.00228695	-0.132267	0.720571	-1.26179	33.7264	53.1211	1501.73	-0.475898	143.219	0.203454	liquid
114.524	27.1554	439.933	0.00227307	-0.170376	0.819885	-1.64350	33.8655	52.8148	1528.56	-0.482988	148.301	0.207046	liquid
114.524	31.2987	442.637	0.00225919	-0.208365	0.926016	-2.03202	34.0077	52.5282	1555.74	-0.489565	153.574	0.210756	liquid
119.420	0.832800	411.501	0.00243013	0.420152	0.452620	3.67486	32.4692	56.6918	1266.58	-0.383042	100.768	0.173570	liquid
119.420	3.02740	413.832	0.00241644	0.383479	0.500841	3.36425	32.5696	56.1803	1289.86	-0.395481	103.917	0.176194	liquid
119.420	6.21460	417.030	0.00239791	0.333603	0.572673	2.93514	32.7115	55.5357	1321.73	-0.411224	108.337	0.179868	liquid
119.420	10.4007	420.944	0.00237561	0.273323	0.669709	2.40558	32.8911	54.8267	1360.64	-0.428592	113.903	0.184485	liquid
119.420	14.9093	424.855	0.00235374	0.213997	0.776982	1.87172	33.0760	54.1956	1399.48	-0.444065	119.641	0.189233	liquid
119.420	19.8372	428.831	0.00233192	0.154725	0.896846	1.32457	33.2688	53.6235	1438.94	-0.458053	125.655	0.194202	liquid
119.420	25.3748	432.986	0.00230955	0.0939611	1.03414	0.747918	33.4748	53.0916	1480.21	-0.470986	132.146	0.199554	liquid
119.420	31.6910	437.389	0.00228629	0.0310011	1.19338	0.131737	33.6977	52.5930	1523.99	-0.482996	139.262	0.205409	liquid
124.917	0.979600	403.121	0.00248065	0.730518	0.769502	6.22166	32.1068	57.5021	1210.87	-0.351951	90.6131	0.165880	liquid
124.917	4.49600	407.229	0.00245562	0.665458	0.842578	5.69213	32.2666	56.5294	1251.26	-0.376473	95.2858	0.170308	liquid
124.917	8.41860	411.432	0.00243054	0.599653	0.927917	5.14466	32.4398	55.6526	1292.43	-0.398767	100.223	0.174979	liquid
124.917	12.5190	415.477	0.00240687	0.537117	1.02051	4.61232	32.6143	54.9052	1331.99	-0.417865	105.126	0.179616	liquid
124.917	16.8629	419.446	0.00238410	0.476637	1.12160	4.08529	32.7919	54.2522	1370.79	-0.434582	110.079	0.184302	liquid
124.917	21.7985	423.627	0.00236056	0.413930	1.23944	3.52500	32.9850	53.6390	1411.68	-0.450257	115.453	0.189391	liquid
124.917	27.3638	427.996	0.00233647	0.349639	1.37533	2.93441	33.1925	53.0708	1454.46	-0.464718	121.241	0.194880	liquid
130.987	1.50250	393.977	0.00253822	1.07023	1.13141	8.88600	31.7481	58.4394	1152.60	-0.313901	81.2469	0.157845	liquid
130.987	4.62460	398.107	0.00251189	1.00441	1.19077	8.37376	31.8873	57.3539	1192.40	-0.342264	85.1865	0.162052	liquid
130.987	7.93440	402.118	0.00248683	0.941039	1.25759	7.87075	32.0334	56.4225	1230.92	-0.366884	89.1373	0.166264	liquid
130.987	11.5200	406.119	0.00246233	0.878453	1.33352	7.36385	32.1880	55.5967	1269.28	-0.388889	93.1980	0.170591	liquid
130.987	15.7736	410.487	0.00243613	0.810932	1.42740	6.80470	32.3657	54.7966	1311.15	-0.410320	97.7670	0.175467	liquid
130.987	20.0714	414.560	0.00241220	0.748843	1.52557	6.27825	32.5387	54.1337	1350.22	-0.428114	102.153	0.180158	liquid
130.987	24.9306	418.825	0.00238763	0.684810	1.63976	5.72184	32.7265	53.5146	1391.19	-0.444719	106.878	0.185227	liquid
130.987	30.2874	423.180	0.00236306	0.620565	1.76876	5.14841	32.9245	52.9523	1433.13	-0.459743	111.842	0.190573	liquid
134.328	0.689100	387.126	0.00258314	1.28569	1.31425	10.5161	31.5154	59.5390	1104.20	-0.276345	75.1821	0.151830	liquid
134.328	2.71230	390.153	0.00256310	1.23721	1.34873	10.1511	31.6028	58.6340	1133.09	-0.300216	77.7673	0.154762	liquid
134.328	5.78310	394.384	0.00253560	1.16978	1.40503	9.63534	31.7371	57.5036	1173.31	-0.330447	81.4943	0.158976	liquid
134.328	9.12960	398.595	0.00250881	1.10324	1.47069	9.11618	31.8828	56.5128	1213.21	-0.357276	85.3283	0.163303	liquid
134.328	12.7826	402.808	0.00248257	1.03728	1.54638	8.59097	32.0389	55.6353	1253.11	-0.381251	89.2878	0.167772	liquid
134.328	16.6255	406.890	0.00245767	0.974083	1.62959	8.07684	32.1986	54.8789	1291.78	-0.402035	93.2397	0.172238	liquid
134.328	20.9466	411.129	0.00243233	0.909278	1.72664	7.53765	32.3722	54.1783	1332.00	-0.421334	97.4628	0.177023	liquid
134.328	25.7678	415.499	0.00240675	0.843471	1.83839	6.97653	32.5584	53.5357	1373.54	-0.439035	101.942	0.182117	liquid
134.328	31.0290	419.909	0.00238147	0.778173	1.96365	6.40481	32.7532	52.9589	1415.58	-0.454870	106.593	0.187431	liquid
139.061	1.25240	379.667	0.00263389	1.55404	1.60696	12.4852	31.2782	60.5019	1058.82	-0.236687	69.3715	0.145772	liquid
139.061	3.82540	383.888	0.00260492	1.48641	1.64627	11.9904	31.3830	59.1526	1098.30	-0.273205	72.5694	0.149686	liquid
139.061	0.749000	378.789	0.00263999	1.56813	1.59985	12.5872	31.2586	60.8062	1050.58	-0.228552	68.7219	0.144973	liquid
139.061	9.87610	392.472	0.00254795	1.35003	1.75373	10.9655	31.6401	56.8922	1178.18	-0.335902	79.4378	0.158037	liquid
139.061	13.2300	396.633	0.00252122	1.28467	1.81979	10.4599	31.7820	55.9833	1216.85	-0.361568	82.9374	0.162283	liquid
139.061	16.9001	400.820	0.00249489	1.21953	1.89596	9.94582	31.9341	55.1687	1255.81	-0.384730	86.5681	0.166692	liquid
139.061	20.9662	405.095	0.00246856	1.15377	1.98409	9.41555	32.0981	54.4273	1295.67	-0.405901	90.3856	0.171339	liquid
139.361	25.4969	409.120	0.00244427	1.10231	2.10211	8.98092	32.2577	53.7602	1334.57	-0.424462	93.9930	0.175923	liquid
139.061	30.6000	414.054	0.00241514	1.01884	2.20446	8.28740	32.4658	53.1210	1379.58	-0.443228	98.7452	0.181577	liquid
145.556	1.29960	367.554	0.00272069	1.95039	2.00711	15.2829	30.9638	62.6519	982.460	-0.155820	61.3552	0.136308	liquid
145.556	3.52760	371.971	0.00268838	1.87970	2.03184	14.7888	31.0376	60.9827	1022.59	-0.201924	64.1467	0.140083	liquid
145.556	6.03680	376.441	0.00265646	1.80832	2.06559	14.2816	31.1323	59.5161	1063.02	-0.243420	67.0952	0.144032	liquid
145.556	8.73610	380.788	0.00262613	1.73916	2.10722	13.7819	31.2407	58.2675	1102.26	-0.279433	70.0787	0.148002	liquid
145.556	11.7186	385.154	0.00259636	1.67006	2.15818	13.2737	31.3635	57.1616	1141.68	-0.311812	73.1878	0.152123	liquid
145.556	14.9131	389.427	0.00256788	1.60291	2.21727	12.7706	31.4953	56.2022	1180.30	-0.340219	76.3362	0.156288	liquid
145.556	18.4018	393.708	0.00253995	1.53617	2.28601	12.2610	31.6376	55.3458	1219.10	-0.365779	79.5944	0.160599	liquid
145.556	22.2583	398.061	0.00251218	1.46900	2.36606	11.7373	31.7917	54.5689	1258.68	-0.389089	83.0113	0.165128	liquid
145.556	26.5891	402.561	0.00248410	1.40037	2.45999	11.1904	31.9597	53.8526	1299.77	-0.410632	86.6524	0.169968	liquid
145.556	31.4581	407.218	0.00245569	1.33032	2.56965	10.6184	32.1423	53.1928	1342.48	-0.430469	90.5366	0.175156	liquid
150.750	3.10210	361.233	0.00276829	2.21175	2.34951	17.0586	30.7950	63.1121	954.671	-0.122191	57.8359	0.131953	liquid
150.750	5.18850	365.670	0.00273470	2.14102	2.36866	16.5748	30.8566	61.4010	993.736	-0.171131	60.3551	0.135591	liquid
150.750	7.51150	370.110	0.00270190	2.07034	2.39593	16.0838	30.9379	59.9089	1032.74	-0.214862	62.9892	0.139353	liquid
150.750	10.0392	374.476	0.00267040	2.00100	2.43108	15.5945	31.0342	58.6201	1071.11	-0.253388	65.6881	0.143180	liquid
150.750	12.8071	378.823	0.00263976	1.93226	2.47463	15.1014	31.1441	57.4861	1109.36	-0.287819	68.4784	0.147115	liquid
150.750	15.7454	383.040	0.00261069	1.86595	2.52541	14.6174	31.2625	56.5073	1146.57	-0.317894	71.2827	0.151059	liquid
150.750	19.0000	387.326	0.00258181	1.79902	2.58598	14.1201	31.3932	55.6185	1184.52	-0.345444	74.2295	0.155198	liquid
150.750	22.6137	391.699	0.00255298	1.73130	2.65749	13.6072	31.5365	54.8077	1223.42	-0.370733	77.3352	0.159562	liquid
150.750	26.6405	396.182	0.00252409	1.66259	2.74136	13.0758	31.6925	54.0646	1263.49	-0.393989	80.6211	0.164189	liquid
150.750	30.9862	400.642	0.00249599	1.59506	2.83583	12.5418	31.8561	53.4033	1303.57	-0.414702	83.9916	0.168952	liquid
158.238	2.28950	343.010	0.00291536	2.73005	2.83713	20.4537	30.5496	68.1976	840.606	0.0570033	49.2140	0.119304	liquid
158.238	3.96270	347.944	0.00287402	2.65229	2.83500	19.9493	30.5482	65.6089	882.045	-0.0161179	51.4086	0.122863	liquid
158.238	5.89510	352.941	0.00283334	2.57326	2.84122	19.4296	30.5783	63.3859	923.922	-0.0814243	53.7623	0.126604	liquid
158.238	8.02510	357.811	0.00279477	2.49611	2.85592	18.9149	30.6336	61.5272	964.754	-0.137801	56.1810	0.130389	liquid
158.238	10.3898	362.634	0.00275760	2.41974	2.87938	18.3977	30.7100	59.9308	1005.27	-0.187467	58.6947	0.134276	liquid
158.238	12.9358	367.301	0.00272257	2.34599	2.91099	17.8903	30.8016	58.5782	1044.63	-0.230402	61.2383	0.138174	liquid
