Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
150.000	3.02000	362.530	0.00275839	2.16796	2.30161	16.7642	30.8233	62.8897	962.000	-0.131562	58.5382	0.132883	liquid
150.000	2.83000	362.109	0.00276160	2.17468	2.30006	16.8100	30.8182	63.0626	958.268	-0.126703	58.3006	0.132541	liquid
150.000	2.63000	361.661	0.00276502	2.18183	2.29849	16.8587	30.8130	63.2492	954.294	-0.121473	58.0488	0.132178	liquid
150.000	2.44000	361.230	0.00276832	2.18870	2.29706	16.9054	30.8083	63.4312	950.474	-0.116390	57.8080	0.131830	liquid
150.000	2.24000	360.772	0.00277184	2.19601	2.29562	16.9550	30.8035	63.6278	946.404	-0.110913	57.5529	0.131462	liquid
150.000	2.04000	360.307	0.00277541	2.20341	2.29424	17.0051	30.7989	63.8299	942.284	-0.105303	57.2961	0.131090	liquid
150.000	1.85000	359.861	0.00277885	2.21052	2.29299	17.0532	30.7948	64.0272	938.320	-0.0998440	57.0504	0.130733	liquid
150.000	1.66000	359.410	0.00278234	2.21771	2.29181	17.1019	30.7908	64.2299	934.307	-0.0942541	56.8030	0.130374	liquid
155.000	4.00000	354.810	0.00281841	2.44449	2.62535	18.5998	30.6545	64.0033	922.240	-0.0781625	54.5838	0.127548	liquid
155.000	3.81000	354.341	0.00282214	2.45194	2.62443	18.6494	30.6509	64.2094	918.214	-0.0722351	54.3483	0.127187	liquid
155.000	3.61000	353.841	0.00282613	2.45987	2.62355	18.7021	30.6473	64.4326	913.922	-0.0658383	54.0985	0.126803	liquid
155.000	3.42000	353.359	0.00282998	2.46751	2.62278	18.7528	30.6442	64.6508	909.791	-0.0596054	53.8595	0.126435	liquid
155.000	3.22000	352.846	0.00283410	2.47564	2.62205	18.8067	30.6412	64.8875	905.384	-0.0528730	53.6061	0.126044	liquid
155.000	3.02000	352.326	0.00283828	2.48389	2.62141	18.8613	30.6385	65.1315	900.914	-0.0459567	53.3507	0.125650	liquid
155.000	2.83000	351.825	0.00284232	2.49183	2.62088	18.9137	30.6362	65.3705	896.609	-0.0392081	53.1063	0.125271	liquid
155.000	2.63000	351.290	0.00284665	2.50030	2.62041	18.9696	30.6341	65.6302	892.011	-0.0319079	52.8469	0.124868	liquid
155.000	2.44000	350.775	0.00285083	2.50846	2.62006	19.0233	30.6325	65.8850	887.579	-0.0247771	52.5985	0.124482	liquid
155.000	2.24000	350.225	0.00285531	2.51717	2.61978	19.0806	30.6312	66.1620	882.843	-0.0170550	52.3349	0.124071	liquid
155.000	2.05000	349.695	0.00285964	2.52557	2.61961	19.1357	30.6303	66.4342	878.275	-0.00950367	52.0825	0.123676	liquid
160.000	4.00000	344.209	0.00290521	2.76497	2.95140	20.6699	30.4995	66.5346	860.908	0.0199630	49.8142	0.120411	liquid
160.000	3.98000	344.150	0.00290571	2.76589	2.95142	20.6759	30.4995	66.5646	860.421	0.0208280	49.7885	0.120369	liquid
160.000	3.81000	343.646	0.00290997	2.77384	2.95170	20.7272	30.4995	66.8238	856.245	0.0282896	49.5698	0.120009	liquid
160.000	3.79000	343.586	0.00291048	2.77478	2.95174	20.7333	30.4995	66.8548	855.750	0.0291805	49.5439	0.119967	liquid
160.000	3.62000	343.074	0.00291483	2.78284	2.95212	20.7853	30.4999	67.1231	851.509	0.0368673	49.3233	0.119602	liquid
160.000	3.61000	343.043	0.00291508	2.78332	2.95214	20.7884	30.5000	67.1392	851.258	0.0373260	49.3102	0.119581	liquid
160.000	3.59000	342.982	0.00291560	2.78427	2.95219	20.7946	30.5000	67.1713	850.754	0.0382455	49.2841	0.119538	liquid
160.000	3.42000	342.461	0.00292004	2.79246	2.95268	20.8473	30.5009	67.4499	846.441	0.0461824	49.0614	0.119169	liquid
160.000	3.23000	341.870	0.00292509	2.80175	2.95333	20.9071	30.5023	67.7721	841.545	0.0553181	48.8104	0.118753	liquid
160.000	3.03000	341.237	0.00293051	2.81170	2.95415	20.9709	30.5044	68.1245	836.301	0.0652537	48.5436	0.118309	liquid
160.000	2.83000	340.593	0.00293606	2.82181	2.95511	21.0357	30.5071	68.4913	830.961	0.0755355	48.2741	0.117859	liquid
160.000	2.61000	339.870	0.00294230	2.83314	2.95634	21.1082	30.5108	68.9128	824.969	0.0872712	47.9746	0.117357	liquid
160.000	2.43000	339.268	0.00294753	2.84258	2.95748	21.1686	30.5146	69.2727	819.971	0.0972259	47.7269	0.116941	liquid
160.000	2.24000	338.620	0.00295316	2.85271	2.95884	21.2332	30.5192	69.6683	814.596	0.108100	47.4628	0.116496	liquid
160.000	2.04000	337.925	0.00295924	2.86358	2.96043	21.3025	30.5249	70.1035	808.824	0.119979	47.1818	0.116020	liquid
160.000	1.85000	337.251	0.00296515	2.87411	2.96211	21.3694	30.5312	70.5362	803.225	0.131703	46.9119	0.115562	liquid
160.000	1.74000	336.855	0.00296863	2.88030	2.96316	21.4087	30.5353	70.7958	799.930	0.138698	46.7542	0.115293	liquid
160.000	1.66000	336.564	0.00297120	2.88484	2.96397	21.4375	30.5384	70.9891	797.508	0.143884	46.6389	0.115096	liquid
150.000	1.46000	358.929	0.00278607	2.22538	2.29064	17.1536	30.7869	64.4493	930.027	-0.0882225	56.5408	0.129992	liquid
150.000	1.26000	358.442	0.00278985	2.23314	2.28954	17.2059	30.7832	64.6754	925.689	-0.0820329	56.2767	0.129607	liquid
150.000	1.07000	357.973	0.00279351	2.24061	2.28857	17.2561	30.7800	64.8965	921.512	-0.0760001	56.0239	0.129238	liquid
150.000	0.950000	14.5748	0.0686114	7.93424	8.97992	62.4979	27.8614	44.3481	289.922	17.5861	5.83009	0.0179459	vapor
150.000	0.870000	13.0948	0.0763661	7.97484	9.04070	63.5224	27.4489	42.6766	293.220	17.3560	5.83296	0.0176316	vapor
150.000	0.760000	11.1625	0.0895856	8.02737	9.11964	65.0215	26.9856	40.7854	297.488	17.0705	5.83413	0.0172498	vapor
150.000	0.680000	9.82218	0.101810	8.06357	9.17423	66.2022	26.6999	39.6239	300.433	16.8820	5.83372	0.0170034	vapor
150.000	0.560000	7.90063	0.126572	8.11521	9.25233	68.1783	26.3237	38.1228	304.641	16.6225	5.83188	0.0166760	vapor
150.000	0.480000	6.67232	0.149873	8.14808	9.30218	69.6883	26.0971	37.2448	307.326	16.4604	5.83011	0.0164823	vapor
150.000	0.290000	3.90104	0.256342	8.22188	9.41449	74.3848	25.6108	35.4497	313.379	16.0889	5.82480	0.0160886	vapor
150.000	0.170000	2.24328	0.445776	8.26573	9.48148	79.1229	25.3350	34.4838	316.996	15.8486	5.82089	0.0158807	vapor
150.000	0.100000	1.30548	0.766000	8.29040	9.51928	83.7009	25.1856	33.9721	319.039	15.7010	5.81847	0.0157712	vapor
150.000	0.100000	1.30548	0.766000	8.29040	9.51928	83.7009	25.1856	33.9721	319.039	15.7010	5.81847	0.0157712	vapor
155.000	1.85000	349.128	0.00286428	2.53453	2.61954	19.1945	30.6297	66.7308	873.389	-0.00131635	51.8144	0.123256	liquid
155.000	1.66000	348.581	0.00286877	2.54318	2.61957	19.2511	30.6297	67.0226	868.673	0.00670000	51.5576	0.122853	liquid
155.000	1.46000	347.997	0.00287359	2.55242	2.61972	19.3115	30.6301	67.3410	863.625	0.0154029	51.2849	0.122423	liquid
155.000	1.26000	19.6821	0.0508076	7.93647	8.96349	60.4689	28.7413	49.0332	286.447	16.9390	6.06703	0.0194931	vapor
155.000	1.15000	17.4758	0.0572221	7.99557	9.05127	61.6491	28.0920	46.1137	291.083	16.6559	6.06671	0.0189912	vapor
155.000	1.07000	15.9613	0.0626514	8.03574	9.11120	62.5315	27.7114	44.3992	294.236	16.4662	6.06437	0.0186686	vapor
155.000	0.950000	13.8092	0.0724156	8.09241	9.19607	63.9156	27.2385	42.2741	298.690	16.2052	6.05904	0.0182394	vapor
155.000	0.870000	12.4436	0.0803625	8.12818	9.24982	64.8939	26.9693	41.0775	301.507	16.0451	6.05480	0.0179842	vapor
155.000	0.760000	10.6445	0.0939453	8.17513	9.32056	66.3392	26.6406	39.6440	305.214	15.8402	6.04854	0.0176677	vapor
155.000	0.680000	9.38712	0.106529	8.20785	9.36999	67.4861	26.4237	38.7227	307.804	15.7000	6.04384	0.0174596	vapor
155.000	0.480000	6.40650	0.156092	8.28514	9.48713	70.9012	25.9369	36.7513	313.949	15.3710	6.03202	0.0170079	vapor
160.000	1.64000	336.491	0.00297185	2.88598	2.96417	21.4448	30.5392	71.0380	796.899	0.145194	46.6100	0.115047	liquid
160.000	1.54000	24.2023	0.0413183	7.96153	8.98233	59.2833	29.2574	52.8887	285.336	16.1371	6.33316	0.0209031	vapor
160.000	1.54000	24.2023	0.0413183	7.96153	8.98233	59.2833	29.2574	52.8887	285.336	16.1371	6.33316	0.0209031	vapor
160.000	1.46000	22.4756	0.0444927	8.00643	9.04856	60.0411	28.7618	50.3427	288.715	15.9638	6.32706	0.0204917	vapor
160.000	1.46000	22.4756	0.0444927	8.00643	9.04856	60.0411	28.7618	50.3427	288.715	15.9638	6.32706	0.0204917	vapor
160.000	1.44000	22.0584	0.0453342	8.01722	9.06452	60.2310	28.6513	49.7782	289.528	15.9219	6.32531	0.0203956	vapor
160.000	1.34000	20.0487	0.0498786	8.06898	9.14124	61.1873	28.1620	47.2935	293.429	15.7205	6.31570	0.0199497	vapor
160.000	1.27000	18.7098	0.0534480	8.10327	9.19224	61.8685	27.8702	45.8250	296.019	15.5875	6.30845	0.0196677	vapor
160.000	1.26000	18.5226	0.0539880	8.10805	9.19936	61.9668	27.8312	45.6301	296.380	15.5690	6.30740	0.0196292	vapor
160.000	1.19000	17.2394	0.0580066	8.14079	9.24819	62.6648	27.5753	44.3556	298.858	15.4431	6.29994	0.0193713	vapor
160.000	1.15000	16.5260	0.0605106	8.15894	9.27532	63.0719	27.4404	43.6901	300.234	15.3738	6.29566	0.0192324	vapor
160.000	1.07000	15.1390	0.0660547	8.19418	9.32806	63.9087	27.1909	42.4738	302.910	15.2405	6.28714	0.0189712	vapor
160.000	1.00000	13.9653	0.0716059	8.22393	9.37269	64.6703	26.9909	41.5159	305.176	15.1293	6.27979	0.0187592	vapor
160.000	0.950000	13.1481	0.0760567	8.24462	9.40377	65.2345	26.8567	40.8833	306.755	15.0526	6.27463	0.0186164	vapor
160.000	0.870000	11.8743	0.0842155	8.27682	9.45224	66.1793	26.6541	39.9475	309.218	14.9342	6.26655	0.0184015	vapor
160.000	0.870000	11.8743	0.0842155	8.27682	9.45224	66.1793	26.6541	39.9475	309.218	14.9342	6.26655	0.0184015	vapor
160.000	0.790000	10.6391	0.0939933	8.30801	9.49927	67.1867	26.4640	39.0926	311.611	14.8203	6.25873	0.0182018	vapor
163.000	4.00000	337.377	0.00296404	2.96359	3.15380	21.9232	30.4325	68.4599	822.327	0.0928818	47.1049	0.116069	liquid
163.000	3.81000	336.739	0.00296966	2.97356	3.15508	21.9865	30.4358	68.8239	817.181	0.103307	46.8527	0.115636	liquid
163.000	3.61000	336.055	0.00297570	2.98424	3.15658	22.0542	30.4400	69.2232	811.663	0.114673	46.5845	0.115174	liquid
163.000	3.42000	335.393	0.00298157	2.99458	3.15817	22.1197	30.4447	69.6191	806.319	0.125865	46.3271	0.114729	liquid
163.000	3.22000	334.683	0.00298790	3.00566	3.16001	22.1897	30.4505	70.0544	800.582	0.138090	46.0531	0.114254	liquid
163.000	3.02000	333.957	0.00299439	3.01696	3.16204	22.2611	30.4572	70.5104	794.723	0.150800	45.7759	0.113771	liquid
163.000	2.83000	333.254	0.00300072	3.02791	3.16415	22.3301	30.4645	70.9643	789.039	0.163355	45.5096	0.113305	liquid
163.000	7.63000	347.852	0.00287478	2.79896	3.15086	20.8630	30.4513	63.4502	906.956	-0.0570032	51.5274	0.123492	liquid
163.000	2.44000	331.762	0.00301421	3.05109	3.16908	22.4757	30.4826	71.9663	776.983	0.190739	44.9530	0.112327	liquid
163.000	7.24000	346.852	0.00288307	2.81473	3.14960	20.9658	30.4441	63.8608	898.859	-0.0442676	51.0825	0.122757	liquid
163.000	2.05000	330.201	0.00302846	3.07529	3.17489	22.6274	30.5054	73.0774	764.348	0.220571	44.3821	0.111314	liquid
163.000	1.85000	329.370	0.00303610	3.08814	3.17825	22.7076	30.5193	73.6964	757.620	0.236950	44.0833	0.110780	liquid
163.000	1.79000	28.8180	0.0347005	7.93070	8.92719	58.0018	30.0661	58.4369	281.585	15.7966	6.51602	0.0222331	vapor
163.000	1.74000	27.6176	0.0362088	7.96157	8.97232	58.4531	29.6879	56.2666	283.841	15.6972	6.51013	0.0219223	vapor
163.000	1.74000	27.6176	0.0362088	7.96157	8.97232	58.4531	29.6879	56.2666	283.841	15.6972	6.51013	0.0219223	vapor
163.000	1.66000	25.7917	0.0387721	8.00820	9.04074	59.1679	29.1693	53.3389	287.251	15.5431	6.49951	0.0214708	vapor
163.000	1.59000	24.2770	0.0411913	8.04664	9.09735	59.7905	28.7842	51.1986	290.065	15.4134	6.48950	0.0211143	vapor
163.000	1.54000	23.2365	0.0430358	8.07293	9.13616	60.2359	28.5404	49.8576	291.993	15.3239	6.48214	0.0208785	vapor
163.000	1.46000	21.6354	0.0462205	8.11323	9.19583	60.9531	28.1937	47.9712	294.954	15.1858	6.47022	0.0205293	vapor
163.000	1.40000	20.4810	0.0488258	8.14220	9.23882	61.4974	27.9623	46.7277	297.087	15.0865	6.46131	0.0202874	vapor
163.000	1.34000	19.3623	0.0516467	8.17020	9.28047	62.0495	27.7510	45.6045	299.154	14.9906	6.45250	0.0200606	vapor
163.000	1.26000	17.9214	0.0557992	8.20620	9.33412	62.8013	27.4946	44.2621	301.817	14.8679	6.44099	0.0197792	vapor
167.000	4.00000	327.558	0.00305289	3.23795	3.43386	23.6204	30.3836	71.7306	768.223	0.213136	43.6309	0.110174	liquid
167.000	3.80000	326.749	0.00306045	3.25046	3.43704	23.6982	30.3943	72.2750	761.938	0.228457	43.3500	0.109663	liquid
167.000	3.62000	326.003	0.00306745	3.26197	3.44011	23.7696	30.4050	72.7905	756.151	0.242839	43.0939	0.109195	liquid
167.000	3.49000	325.455	0.00307262	3.27043	3.44247	23.8220	30.4134	73.1792	751.892	0.253601	42.9070	0.108852	liquid
167.000	3.42000	325.155	0.00307545	3.27505	3.44378	23.8506	30.4182	73.3944	749.569	0.259532	42.8056	0.108666	liquid
167.000	3.22000	324.285	0.00308370	3.28844	3.44774	23.9334	30.4331	74.0342	742.814	0.277037	42.5131	0.108127	liquid
167.000	3.04000	323.482	0.00309136	3.30079	3.45156	24.0097	30.4479	74.6437	736.578	0.293544	42.2461	0.107632	liquid
167.000	2.82000	322.472	0.00310104	3.31628	3.45658	24.1052	30.4680	75.4369	728.740	0.314778	41.9145	0.107015	liquid
167.000	2.63000	321.574	0.00310971	3.33004	3.46125	24.1898	30.4875	76.1694	721.763	0.334142	41.6233	0.106470	liquid
167.000	7.46000	339.280	0.00294742	3.05529	3.40804	22.4698	30.3297	65.3089	859.528	0.0218556	48.0235	0.117938	liquid
167.000	1.44000	20.2981	0.0492656	8.25787	9.39598	62.2592	27.6319	45.4131	303.213	14.2539	6.64443	0.0206047	vapor
167.000	7.33000	338.899	0.00295073	3.06126	3.40825	22.5078	30.3288	65.4820	856.549	0.0272720	47.8713	0.117675	liquid
167.000	7.27000	338.722	0.00295227	3.06403	3.40836	22.5255	30.3284	65.5632	855.164	0.0298059	47.8007	0.117553	liquid
167.000	2.24000	319.645	0.00312847	3.35949	3.47192	24.3706	30.5343	77.8340	706.778	0.377283	41.0103	0.105312	liquid
167.000	2.12000	319.027	0.00313454	3.36891	3.47552	24.4282	30.5509	78.3963	701.968	0.391593	40.8172	0.104945	liquid
167.000	2.10000	318.922	0.00313556	3.37050	3.47614	24.4380	30.5537	78.4926	701.157	0.394029	40.7848	0.104883	liquid
167.000	2.07000	33.8228	0.0295659	7.92481	8.90665	57.0057	30.6322	64.0394	279.720	15.1707	6.78220	0.0237438	vapor
167.000	2.04000	33.0323	0.0302734	7.94461	8.93537	57.2639	30.3892	62.4080	281.103	15.1221	6.77538	0.0235255	vapor
167.000	2.04000	33.0323	0.0302734	7.94461	8.93537	57.2639	30.3892	62.4080	281.103	15.1221	6.77538	0.0235255	vapor
167.000	1.97000	31.2671	0.0319825	7.98861	8.99939	57.8566	29.8859	59.1020	284.181	15.0101	6.75918	0.0230563	vapor
167.000	1.89000	29.3675	0.0340512	8.03568	9.06815	58.5219	29.3988	55.9897	287.480	14.8850	6.74055	0.0225773	vapor
167.000	1.85000	28.4586	0.0351387	8.05812	9.10101	58.8516	29.1836	54.6402	289.056	14.8237	6.73130	0.0223570	vapor
167.000	1.78000	26.9259	0.0371390	8.09585	9.15640	59.4262	28.8437	52.5416	291.711	14.7189	6.71534	0.0219977	vapor
167.000	1.62000	23.6580	0.0422690	8.17591	9.27445	60.7423	28.2018	48.6881	297.372	14.4910	6.68046	0.0212799	vapor
167.000	1.55000	22.3159	0.0448111	8.20868	9.32297	61.3255	27.9649	47.3077	299.701	14.3964	6.66603	0.0210029	vapor
167.000	1.53000	21.9411	0.0455766	8.21783	9.33653	61.4935	27.9011	46.9401	300.353	14.3699	6.66200	0.0209273	vapor
167.000	1.52000	21.7550	0.0459663	8.22236	9.34325	61.5778	27.8697	46.7605	300.676	14.3568	6.66001	0.0208901	vapor
167.000	1.46000	20.6573	0.0484091	8.24912	9.38298	62.0875	27.6894	45.7358	302.587	14.2793	6.64826	0.0206740	vapor
170.000	4.00000	319.515	0.00312974	3.45285	3.65369	24.9250	30.3878	74.9613	725.096	0.327312	41.1002	0.105639	liquid
170.000	3.81000	318.612	0.00313862	3.46667	3.65851	25.0096	30.4059	75.6631	718.314	0.346594	40.8177	0.105103	liquid
170.000	3.61000	317.632	0.00314829	3.48161	3.66394	25.1009	30.4271	76.4508	710.969	0.367977	40.5153	0.104526	liquid
170.000	3.41000	316.623	0.00315833	3.49699	3.66977	25.1947	30.4506	77.2948	703.396	0.390587	40.2076	0.103936	liquid
170.000	3.22000	315.632	0.00316824	3.51204	3.67571	25.2863	30.4755	78.1552	695.974	0.413319	39.9100	0.103361	liquid
170.000	3.03000	314.610	0.00317854	3.52755	3.68206	25.3806	30.5030	79.0801	688.309	0.437405	39.6068	0.102773	liquid
170.000	2.83000	313.495	0.00318984	3.54441	3.68923	25.4829	30.5353	80.1328	679.957	0.464387	39.2812	0.102137	liquid
170.000	2.63000	312.338	0.00320166	3.56187	3.69696	25.5886	30.5714	81.2789	671.283	0.493242	38.9484	0.101483	liquid
170.000	2.43000	311.134	0.00321405	3.57999	3.70529	25.6982	30.6118	82.5332	662.255	0.524217	38.6079	0.100808	liquid
170.000	2.35000	310.638	0.00321918	3.58744	3.70881	25.7431	30.6293	83.0692	658.536	0.537265	38.4694	0.100533	liquid
170.000	2.28000	37.5704	0.0266167	7.92428	8.89786	56.3928	30.9419	68.1716	278.978	14.6687	7.00106	0.0248958	vapor
170.000	2.24000	36.4599	0.0274274	7.95144	8.93706	56.7254	30.6223	65.7578	280.804	14.6158	6.98761	0.0245778	vapor
170.000	2.20000	35.3902	0.0282564	7.97752	8.97480	57.0525	30.3315	63.6105	282.560	14.5629	6.97434	0.0242810	vapor
170.000	2.17000	34.6123	0.0288915	7.99644	9.00223	57.2947	30.1299	62.1480	283.836	14.5233	6.96453	0.0240709	vapor
170.000	2.16000	34.3573	0.0291059	8.00263	9.01122	57.3750	30.0655	61.6856	284.253	14.5101	6.96129	0.0240030	vapor
170.000	2.05000	31.6806	0.0315651	8.06744	9.10554	58.2446	29.4374	57.2807	288.638	14.3667	6.92669	0.0233185	vapor
170.000	1.94000	29.2044	0.0342415	8.12711	9.19281	59.0992	28.9247	53.8248	292.696	14.2270	6.89414	0.0227277	vapor
173.000	4.00000	310.698	0.00321856	3.67813	3.88466	26.2717	30.4418	79.2393	679.064	0.471442	38.6020	0.100969	liquid
173.000	3.81000	309.607	0.00322990	3.69458	3.89201	26.3710	30.4726	80.2461	671.193	0.498044	38.2971	0.100365	liquid
173.000	3.61000	308.415	0.00324238	3.71251	3.90030	26.4789	30.5088	81.3965	662.604	0.527926	37.9690	0.0997123	liquid
173.000	3.42000	307.238	0.00325481	3.73017	3.90875	26.5850	30.5472	82.5887	654.128	0.558326	37.6502	0.0990734	liquid
173.000	3.22000	305.947	0.00326854	3.74949	3.91833	26.7009	30.5924	83.9654	644.835	0.592728	37.3063	0.0983797	liquid
173.000	3.02000	304.595	0.00328304	3.76963	3.92869	26.8215	30.6433	85.4895	635.119	0.629954	36.9530	0.0976619	liquid
173.000	2.82000	303.177	0.00329840	3.79069	3.93991	26.9474	30.7009	87.1897	624.925	0.670452	36.5894	0.0969171	liquid
173.000	2.63000	301.760	0.00331389	3.81166	3.95148	27.0725	30.7629	89.0022	614.738	0.712465	36.2333	0.0961816	liquid
173.000	2.55000	43.1093	0.0231968	7.88395	8.83291	55.3866	31.6731	76.6740	276.020	14.2051	7.26388	0.0266297	vapor
173.000	2.51000	41.8669	0.0238852	7.91370	8.87549	55.7200	31.3141	73.4743	277.931	14.1654	7.24453	0.0262392	vapor
173.000	2.48000	40.9700	0.0244081	7.93512	8.90622	55.9648	31.0675	71.3372	279.309	14.1351	7.23042	0.0259664	vapor
173.000	2.44000	39.8158	0.0251156	7.96262	8.94576	56.2852	30.7647	68.7783	281.081	14.0940	7.21211	0.0256257	vapor
173.000	2.38000	38.1640	0.0262027	8.00188	9.00235	56.7551	30.3581	65.4486	283.618	14.0314	7.18570	0.0251574	vapor
173.000	2.36000	37.6325	0.0265727	8.01449	9.02056	56.9093	30.2336	64.4523	284.434	14.0104	7.17717	0.0250112	vapor
173.000	2.32000	36.5956	0.0273257	8.03906	9.05610	57.2147	29.9990	62.6036	286.028	13.9682	7.16051	0.0247321	vapor
173.000	2.28000	35.5910	0.0280970	8.06283	9.09055	57.5166	29.7817	60.9236	287.574	13.9259	7.14436	0.0244689	vapor
173.000	2.26000	35.0999	0.0284901	8.07444	9.10740	57.6664	29.6788	60.1394	288.330	13.9047	7.13647	0.0243428	vapor
177.000	4.00000	297.222	0.00336449	4.00143	4.21733	28.1724	30.6376	87.8390	611.227	0.737824	35.2492	0.0944345	liquid
177.000	3.81000	295.726	0.00338151	4.02346	4.23015	28.3029	30.7014	89.7008	601.122	0.782688	34.8950	0.0936985	liquid
177.000	3.62000	294.146	0.00339968	4.04662	4.24406	28.4399	30.7740	91.8033	590.473	0.831875	34.5286	0.0929322	liquid
177.000	3.61000	294.060	0.00340067	4.04788	4.24483	28.4473	30.7781	91.9216	589.896	0.834598	34.5090	0.0928909	liquid
177.000	3.41000	292.287	0.00342130	4.07374	4.26091	28.6000	30.8666	94.4773	577.970	0.892269	34.1075	0.0920449	liquid
177.000	3.22000	290.486	0.00344251	4.09987	4.27771	28.7540	30.9640	97.3020	565.876	0.953559	33.7097	0.0911999	liquid
177.000	3.02000	288.444	0.00346688	4.12933	4.29730	28.9273	31.0845	100.825	552.181	1.02660	33.2705	0.0902593	liquid
177.000	2.98000	288.014	0.00347205	4.13550	4.30149	28.9636	31.1112	101.614	549.305	1.04246	33.1798	0.0900640	liquid
177.000	2.94000	51.9122	0.0192633	7.80525	8.71381	53.9502	32.8365	93.6822	271.564	13.5122	7.69077	0.0296441	vapor
177.000	2.94000	51.9122	0.0192633	7.80525	8.71381	53.9502	32.8365	93.6822	271.564	13.5122	7.69077	0.0296441	vapor
177.000	2.90000	50.4097	0.0198375	7.84007	8.76300	54.2989	32.4012	88.5558	273.640	13.4960	7.65888	0.0290851	vapor
177.000	2.86000	48.9881	0.0204131	7.87296	8.80956	54.6350	32.0118	84.1940	275.605	13.4769	7.62873	0.0285806	vapor
177.000	2.83000	47.9683	0.0208471	7.89651	8.84299	54.8799	31.7453	81.3217	277.016	13.4610	7.60715	0.0282324	vapor
177.000	2.50000	38.5597	0.0259338	8.11273	9.15286	57.3284	29.7152	62.0312	290.152	13.2355	7.41244	0.0254542	vapor
177.000	2.77000	46.0320	0.0217240	7.94115	8.90653	55.3547	31.2670	76.3825	279.700	13.4258	7.56633	0.0275998	vapor
180.000	4.00000	285.085	0.00350773	4.27072	4.49582	29.7323	30.9546	98.8043	552.744	1.03666	32.6248	0.0891894	liquid
180.000	3.91000	284.127	0.00351955	4.28449	4.50526	29.8130	31.0094	100.401	546.681	1.07092	32.4271	0.0887707	liquid
180.000	3.81000	283.021	0.00353331	4.30035	4.51632	29.9058	31.0756	102.339	539.686	1.11152	32.2016	0.0882921	liquid
180.000	3.72000	281.982	0.00354632	4.31519	4.52683	29.9926	31.1405	104.256	533.133	1.15063	31.9930	0.0878481	liquid
180.000	3.61000	280.652	0.00356314	4.33413	4.54048	30.1033	31.2278	106.863	524.755	1.20220	31.7298	0.0872867	liquid
180.000	3.52000	279.507	0.00357773	4.35036	4.55239	30.1981	31.3069	109.254	517.558	1.24797	31.5070	0.0868104	liquid
180.000	3.42000	278.167	0.00359497	4.36927	4.56651	30.3086	31.4041	112.246	509.151	1.30322	31.2507	0.0862612	liquid
180.000	3.35000	277.181	0.00360775	4.38313	4.57702	30.3894	31.4791	114.592	502.974	1.34510	31.0650	0.0858628	liquid
180.000	3.34000	277.037	0.00360963	4.38516	4.57857	30.4012	31.4904	114.947	502.070	1.35132	31.0381	0.0858048	liquid
180.000	3.28000	61.1175	0.0163619	7.69514	8.55611	52.5239	34.2583	120.144	266.362	12.8939	8.12770	0.0333601	vapor
180.000	3.26000	60.1496	0.0166252	7.71697	8.58646	52.7219	33.9641	115.261	267.571	12.9016	8.10178	0.0329058	vapor
180.000	3.25000	59.6803	0.0167559	7.72755	8.60119	52.8186	33.8246	113.023	268.158	12.9048	8.08925	0.0326914	vapor
180.000	3.23000	58.7685	0.0170159	7.74809	8.62982	53.0078	33.5597	108.898	269.298	12.9098	8.06502	0.0322850	vapor
180.000	3.22000	58.3251	0.0171453	7.75807	8.64376	53.1004	33.4336	106.992	269.854	12.9117	8.05327	0.0320920	vapor
180.000	3.18000	56.6259	0.0176598	7.79629	8.69723	53.4595	32.9670	100.234	271.984	12.9159	8.00855	0.0313792	vapor
180.000	3.15000	55.4209	0.0180437	7.82337	8.73521	53.7182	32.6514	95.9106	273.499	12.9159	7.97711	0.0308976	vapor
183.000	4.00000	269.696	0.00370788	4.58233	4.82027	31.5195	31.6107	120.476	482.148	1.51909	29.7280	0.0834860	liquid
183.000	3.98000	269.366	0.00371242	4.58692	4.82396	31.5462	31.6376	121.343	480.235	1.53392	29.6701	0.0833668	liquid
183.000	3.91000	268.171	0.00372896	4.60349	4.83739	31.6424	31.7377	124.616	473.326	1.58853	29.4624	0.0829408	liquid
183.000	3.81000	266.345	0.00375452	4.62866	4.85815	31.7886	31.8995	130.069	462.809	1.67501	29.1510	0.0823056	liquid
183.000	3.73000	264.766	0.00377693	4.65032	4.87633	31.9144	32.0487	135.292	453.741	1.75296	28.8871	0.0817718	liquid
183.000	3.69000	263.929	0.00378890	4.66174	4.88603	31.9807	32.1314	138.275	448.951	1.79547	28.7495	0.0814953	liquid
183.000	3.65000	263.056	0.00380147	4.67361	4.89621	32.0496	32.2204	141.561	443.964	1.84074	28.6075	0.0812119	liquid
183.000	3.61000	70.8712	0.0141101	7.58370	8.40088	51.2252	35.5470	157.003	262.482	12.1461	8.65668	0.0381361	vapor
183.000	3.61000	70.8712	0.0141101	7.58370	8.40088	51.2252	35.5470	157.003	262.482	12.1461	8.65668	0.0381361	vapor
