# Temperature (K)	Pressure (MPa)	Experimental(m3/kg)	NIST(m3/kg)	Model(m3/kg)
2.076270000000000095e+02	1.005739999999999945e+01	4.168447844430499954e-03	4.171479999999999980e-03	4.562031012028455734e-03
2.129350000000000023e+02	1.162650000000000006e+01	4.169507212947200052e-03	4.172409999999999661e-03	5.691219121217727661e-03
2.213600000000000136e+02	1.413100000000000023e+01	4.171236812759900221e-03	4.174029999999999581e-03	4.565326962620019913e-03
2.286370000000000005e+02	1.630160000000000053e+01	4.172800265777300288e-03	4.175510000000000332e-03	4.423146136105060577e-03
2.365989999999999895e+02	1.868009999999999948e+01	4.174364891253600288e-03	4.177100000000000431e-03	3.972033504396677017e-03
2.450860000000000127e+02	2.121399999999999864e+01	4.176686049218700063e-03	4.178939999999999912e-03	3.961993381381034851e-03
2.330680000000000121e+02	2.359680000000000177e+01	4.177861594965500205e-03	3.689140000000000041e-03	2.760309958830475807e-03
2.608360000000000127e+02	2.590360000000000085e+01	4.179430019030199762e-03	4.182499999999999586e-03	3.902923548594117165e-03
2.688240000000000123e+02	2.827159999999999940e+01	4.180999621151200267e-03	4.184410000000000386e-03	4.520712420344352722e-03
2.751539999999999964e+02	3.014720000000000155e+01	4.182402048185799963e-03	4.185590000000000317e-03	4.770866129547357559e-03
1.944190000000000111e+02	7.750899999999999679e+00	3.775229481099200146e-03	3.784720000000000098e-03	5.199778825044631958e-03
1.984199999999999875e+02	9.196300000000000807e+00	3.775938298389099838e-03	3.785750000000000053e-03	3.982592839747667313e-03
2.010440000000000111e+02	1.016380000000000017e+01	3.776510119143699964e-03	3.784549999999999807e-03	3.562043886631727219e-03
2.077700000000000102e+02	1.261730000000000018e+01	3.777837410521500076e-03	3.786630000000000031e-03	3.769467817619442940e-03
2.136659999999999968e+02	1.478819999999999979e+01	3.778936564321999821e-03	3.787239999999999877e-03	3.244202584028244019e-03
2.223930000000000007e+02	1.818240000000000123e+01	3.780655273152799811e-03	3.774749999999999894e-03	2.885083900764584541e-03
2.328120000000000118e+02	2.183500000000000085e+01	3.782513235543300077e-03	3.790990000000000158e-03	3.191545605659484863e-03
2.412949999999999875e+02	2.495779999999999887e+01	3.784074417062500105e-03	3.792209999999999852e-03	3.522559301927685738e-03
2.545310000000000059e+02	2.980270000000000152e+01	3.786510595383599936e-03	3.794660000000000047e-03	4.100416321307420731e-03
2.618260000000000218e+02	3.245940000000000225e+01	3.787936984365099843e-03	3.796059999999999972e-03	3.610946936532855034e-03
2.678829999999999814e+02	3.465840000000000032e+01	3.789088081080900158e-03	3.797179999999999826e-03	3.301807446405291557e-03
2.729809999999999945e+02	3.649969999999999715e+01	3.790101625056000161e-03	3.798290000000000173e-03	3.704475704580545425e-03
1.963839999999999861e+02	1.046010000000000062e+01	3.553081221375899851e-03	3.562259999999999819e-03	2.649412257596850395e-03
2.005370000000000061e+02	1.222439999999999927e+01	3.553445750048300072e-03	3.562340000000000211e-03	2.271376084536314011e-03
2.088220000000000027e+02	1.574259999999999948e+01	3.554823533654100001e-03	3.563549999999999964e-03	2.885991008952260017e-03
2.170440000000000111e+02	1.922759999999999891e+01	3.556344387513800040e-03	3.565350000000000116e-03	2.741882810369133949e-03
2.250219999999999914e+02	2.259710000000000107e+01	3.557744722850599960e-03	3.567380000000000204e-03	3.104301868006587029e-03
2.330790000000000077e+02	2.599630000000000152e+01	3.559268077807300080e-03	3.569049999999999827e-03	2.284597838297486305e-03
2.409960000000000093e+02	2.932229999999999848e+01	3.560650380992399795e-03	3.570719999999999884e-03	3.206624649465084076e-03
2.507350000000000136e+02	3.339209999999999923e+01	3.562420482321799857e-03	3.572779999999999793e-03	4.243092145770788193e-03
2.586460000000000150e+02	3.665979999999999706e+01	3.563825607700599977e-03	3.575109999999999833e-03	3.362770425155758858e-03
2.667500000000000000e+02	1.000919999999999987e+01	3.627443133734700124e-03	1.052119999999999965e-02	8.606190793216228485e-03
2.743029999999999973e+02	1.311359999999999992e+01	3.628900031482799882e-03	8.156590000000000021e-03	8.584666997194290161e-03
1.936299999999999955e+02	1.173029999999999973e+01	3.373819709660400012e-03	3.386430000000000169e-03	2.758672693744301796e-03
1.986670000000000016e+02	1.415579999999999927e+01	3.374732846023699960e-03	3.387240000000000129e-03	6.650851573795080185e-04
2.031560000000000059e+02	1.631609999999999872e+01	3.375518538719099806e-03	3.388069999999999971e-03	2.146038459613919258e-03
2.082139999999999986e+02	1.875110000000000099e+01	3.376322882132899890e-03	3.388889999999999871e-03	1.842241617850959301e-03
2.124240000000000066e+02	2.076940000000000097e+01	3.377127608967799965e-03	3.389810000000000045e-03	1.582061755470931530e-03
2.187580000000000098e+02	2.380489999999999995e+01	3.378152361724999931e-03	3.390950000000000214e-03	1.752493903040885925e-03
2.237419999999999902e+02	2.618669999999999831e+01	3.379067845207999864e-03	3.391840000000000133e-03	2.045593690127134323e-03
2.291349999999999909e+02	2.874849999999999994e+01	3.379965500556900149e-03	3.393059999999999826e-03	2.067341469228267670e-03
2.333950000000000102e+02	3.076829999999999998e+01	3.380661969854299818e-03	3.393909999999999982e-03	2.108325716108083725e-03
2.376069999999999993e+02	3.275959999999999894e+01	3.381340386863399862e-03	3.394750000000000198e-03	2.212557476013898849e-03
2.430550000000000068e+02	3.532520000000000238e+01	3.382367698247699950e-03	3.395850000000000170e-03	2.686659805476665497e-03
2.480389999999999873e+02	3.765870000000000317e+01	3.383175309499900085e-03	3.396979999999999965e-03	2.269377699121832848e-03
2.531260000000000048e+02	4.003479999999999706e+01	3.384093517826999940e-03	3.397999999999999979e-03	3.345499979332089424e-03
2.632830000000000155e+02	4.475249999999999773e+01	3.385802711659499815e-03	3.399969999999999989e-03	2.588337752968072891e-03
2.729270000000000209e+02	4.918399999999999750e+01	3.387403198686900034e-03	3.402089999999999975e-03	3.321080934256315231e-03
1.960889999999999986e+02	1.943100000000000094e+01	3.121592820456299978e-03	3.135690000000000005e-03	-8.210659143514931202e-04
2.041810000000000116e+02	2.417849999999999966e+01	3.122968860090499961e-03	3.137379999999999943e-03	-3.507224610075354576e-04
2.115250000000000057e+02	2.846290000000000120e+01	3.124126923679500147e-03	3.138810000000000124e-03	8.241711184382438660e-04
2.190629999999999882e+02	3.282529999999999859e+01	3.125395518802800195e-03	3.140379999999999908e-03	1.230416586622595787e-03
2.271049999999999898e+02	3.743410000000000082e+01	3.126665144606000177e-03	3.142230000000000197e-03	1.312423846684396267e-03
2.353000000000000114e+02	4.210009999999999764e+01	3.127935802345600206e-03	3.143920000000000135e-03	9.700105292722582817e-04
2.441740000000000066e+02	4.708910000000000196e+01	3.129411688127299845e-03	3.146060000000000002e-03	1.802106737159192562e-03
2.538280000000000030e+02	5.248590000000000089e+01	3.130983309103599864e-03	3.147959999999999994e-03	2.962102880701422691e-03
2.593430000000000177e+02	5.554410000000000025e+01	3.130983309103599864e-03	3.149040000000000086e-03	2.979373326525092125e-03
2.677330000000000041e+02	6.010529999999999973e+01	3.133233471751600049e-03	3.151530000000000043e-03	2.588337752968072891e-03
2.744889999999999759e+02	6.381250000000000000e+01	3.134304614214099803e-03	3.152559999999999998e-03	3.668880090117454529e-03
1.973149999999999977e+02	2.843870000000000076e+01	2.942732379748300067e-03	2.957809999999999953e-03	-2.305711619555950165e-03
2.041690000000000111e+02	3.312689999999999912e+01	2.944052532825499821e-03	2.959079999999999783e-03	-7.823614287190139294e-04
2.126440000000000055e+02	3.885759999999999792e+01	2.945081683548600102e-03	2.960819999999999858e-03	-3.218881902284920216e-04
2.284300000000000068e+02	4.934640000000000271e+01	2.947588029392200163e-03	2.964290000000000067e-03	9.290262241847813129e-04
2.357779999999999916e+02	5.415500000000000114e+01	2.952907224568600102e-03	2.965890000000000106e-03	9.700105292722582817e-04
2.473600000000000136e+02	6.165200000000000102e+01	2.950461642800699964e-03	2.968279999999999790e-03	1.836675917729735374e-03
2.529919999999999902e+02	6.523109999999999786e+01	2.951746814837799982e-03	2.969719999999999912e-03	2.998431911692023277e-03
1.967909999999999968e+02	3.963920000000000243e+01	2.786056327461500053e-03	2.800149999999999948e-03	-3.142086556181311607e-03
2.043660000000000139e+02	4.559190000000000254e+01	2.787214698334300206e-03	2.801769999999999868e-03	-8.117980905808508396e-04
2.112549999999999955e+02	5.094030000000000058e+01	2.788224387108600121e-03	2.803270000000000067e-03	-3.956003638450056314e-04
2.182930000000000064e+02	5.635159999999999769e+01	2.789234807682300192e-03	2.804720000000000130e-03	2.078060642816126347e-04
2.282849999999999966e+02	6.240749999999999886e+01	2.794235295870400176e-03	2.820560000000000168e-03	9.653550805523991585e-04
2.344199999999999875e+02	6.850320000000000675e+01	2.791645306857800171e-03	2.808269999999999864e-03	1.006339094601571560e-03
3.981600000000000250e+02	4.867600000000000371e+00	4.156275976724849858e-02	4.156030000000000141e-02	1.898506470024585724e-02
2.981419999999999959e+02	4.580400000000000027e+00	3.117206982543639995e-02	3.117069999999999910e-02	2.017978578805923462e-02
3.031429999999999723e+02	4.675300000000000011e+00	3.117206982543639995e-02	3.116949999999999929e-02	1.594477891921997070e-02
3.231399999999999864e+02	5.052999999999999936e+00	3.117206982543639995e-02	3.116999999999999979e-02	1.712645962834358215e-02
3.481429999999999723e+02	5.522199999999999775e+00	3.117206982543639995e-02	3.117670000000000163e-02	1.859235391020774841e-02
3.731499999999999773e+02	5.991999999999999993e+00	3.117206982543639995e-02	3.116999999999999979e-02	1.811498776078224182e-02
3.981600000000000250e+02	6.458199999999999719e+00	3.117206982543639995e-02	3.117520000000000013e-02	1.736871525645256042e-02
2.731499999999999773e+02	5.013899999999999579e+00	2.493765586034910053e-02	2.493650000000000033e-02	1.437704171985387802e-02
2.981419999999999959e+02	5.626299999999999635e+00	2.493765586034910053e-02	2.493760000000000074e-02	1.456879172474145889e-02
3.031429999999999723e+02	5.748499999999999943e+00	2.493765586034910053e-02	2.493679999999999855e-02	1.455328427255153656e-02
3.231399999999999864e+02	5.234300000000000175e+00	2.493765586034910053e-02	3.002919999999999895e-02	1.555796340107917786e-02
3.481429999999999723e+02	6.839000000000000412e+00	2.493765586034910053e-02	2.494069999999999968e-02	1.452198997139930725e-02
3.731499999999999773e+02	7.442400000000000126e+00	2.493765586034910053e-02	2.493770000000000014e-02	1.328289695084095001e-02
3.981600000000000250e+02	8.041100000000000136e+00	2.493765586034910053e-02	2.494340000000000099e-02	1.643230207264423370e-02
2.731499999999999773e+02	5.884199999999999875e+00	2.078137988362420072e-02	2.078280000000000058e-02	1.309569459408521652e-02
2.981419999999999959e+02	6.641499999999999737e+00	2.078137988362420072e-02	2.078249999999999889e-02	1.220119372010231018e-02
3.031429999999999723e+02	6.793999999999999595e+00	2.078137988362420072e-02	2.077659999999999924e-02	1.201558299362659454e-02
