Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
116.480	6.89000	421.791	0.00237084	0.163567	0.425628	1.46940	32.9450	55.1419	1355.40	-0.425456	115.806	0.184589	liquid
122.040	6.89000	413.971	0.00241563	0.466638	0.733650	4.05254	32.5634	55.6691	1303.81	-0.403459	103.848	0.177086	liquid
127.590	6.89000	405.935	0.00246345	0.771959	1.04426	6.54139	32.2005	56.2762	1251.54	-0.377664	93.5530	0.169565	liquid
133.150	6.89000	397.619	0.00251497	1.08108	1.35907	8.95644	31.8559	56.9862	1198.31	-0.347111	84.5497	0.162029	liquid
138.710	6.89000	388.992	0.00257075	1.39402	1.67818	11.3042	31.5323	57.8254	1144.12	-0.310715	76.6179	0.154517	liquid
144.260	6.89000	380.017	0.00263146	1.71094	2.00181	13.5918	31.2325	58.8278	1088.91	-0.267074	69.5876	0.147052	liquid
149.820	6.89000	370.591	0.00269839	2.03390	2.33216	15.8386	30.9583	60.0454	1032.31	-0.214028	63.2895	0.139613	liquid
155.370	6.89000	360.661	0.00277269	2.36294	2.66942	18.0488	30.7146	61.5419	974.276	-0.148997	57.6276	0.132221	liquid
160.930	6.89000	350.071	0.00285656	2.70086	3.01661	20.2442	30.5057	63.4227	914.297	-0.0677639	52.4793	0.124836	liquid
166.480	6.89000	338.697	0.00295249	3.04866	3.37501	22.4334	30.3400	65.8351	852.203	0.0353016	47.7718	0.117462	liquid
172.040	6.89000	326.263	0.00306501	3.41073	3.74952	24.6460	30.2284	69.0417	787.244	0.169876	43.4009	0.110044	liquid
177.590	6.89000	312.457	0.00320044	3.79054	4.14430	26.9041	30.1903	73.4813	718.906	0.350960	39.2926	0.102576	liquid
183.150	6.89000	296.643	0.00337105	4.19721	4.56983	29.2629	30.2602	80.0580	645.842	0.607248	35.3288	0.0950340	liquid
188.710	6.89000	277.776	0.00360003	4.64411	5.04204	31.8021	30.5078	90.7772	566.606	0.994636	31.3778	0.0876989	liquid
194.260	6.89000	253.664	0.00394223	5.15962	5.59538	34.6906	31.0820	111.066	479.661	1.63906	27.2148	0.0798365	supercritical
199.820	6.89000	218.888	0.00456855	5.81719	6.32217	38.3764	32.2673	156.520	387.116	2.84597	22.3736	0.0714423	supercritical
205.370	6.89000	168.629	0.00593019	6.69893	7.35442	43.4688	33.3301	199.939	321.616	4.81618	16.9300	0.0626783	supercritical
210.930	6.89000	129.973	0.00769388	7.46022	8.31066	48.0669	31.9364	140.099	315.978	6.08325	13.8154	0.0516502	supercritical
216.480	6.89000	109.710	0.00911496	7.95838	8.96591	51.1353	30.7144	100.990	325.189	6.41452	12.6285	0.0450338	supercritical
222.040	6.89000	97.2868	0.0102789	8.33214	9.46831	53.4279	29.9114	81.7402	335.779	6.39458	12.0936	0.0415365	supercritical
227.590	6.89000	88.6231	0.0112837	8.64185	9.88910	55.3002	29.3519	70.7947	346.012	6.24302	11.8284	0.0395680	supercritical
233.150	6.89000	82.0525	0.0121873	8.91483	10.2620	56.9191	28.9448	63.7937	355.669	6.03929	11.6989	0.0384142	supercritical
238.710	6.89000	76.8163	0.0130181	9.16352	10.6025	58.3627	28.6461	58.9690	364.727	5.81663	11.6486	0.0377473	supercritical
244.260	6.89000	72.4992	0.0137933	9.39492	10.9196	59.6760	28.4297	55.4691	373.224	5.59040	11.6487	0.0373948	supercritical
249.820	6.89000	68.8333	0.0145279	9.61445	11.2203	60.8935	28.2776	52.8236	381.250	5.36695	11.6828	0.0372570	supercritical
255.370	6.89000	65.6700	0.0152276	9.82436	11.5075	62.0308	28.1784	50.7757	388.833	5.15056	11.7411	0.0372750	supercritical
260.930	6.89000	62.8882	0.0159012	10.0275	11.7852	63.1064	28.1229	49.1524	396.048	4.94205	11.8174	0.0374103	supercritical
266.480	6.89000	60.4202	0.0165508	10.2248	12.0542	64.1268	28.1048	47.8510	402.911	4.74282	11.9071	0.0376366	supercritical
272.040	6.89000	58.2003	0.0171820	10.4180	12.3172	65.1036	28.1187	46.7927	409.482	4.55225	12.0075	0.0379370	supercritical
277.590	6.89000	56.1938	0.0177956	10.6074	12.5745	66.0397	28.1605	45.9289	415.768	4.37086	12.1161	0.0382975	supercritical
283.150	6.89000	54.3604	0.0183957	10.7944	12.8278	66.9433	28.2272	45.2185	421.816	4.19768	12.2314	0.0387099	supercritical
116.480	8.27000	423.033	0.00236388	0.144514	0.458140	1.29856	33.0040	54.9228	1367.85	-0.430706	117.757	0.186080	liquid
122.040	8.27000	415.340	0.00240767	0.445390	0.764825	3.87050	32.6235	55.4060	1317.33	-0.410027	105.624	0.178659	liquid
127.590	8.27000	407.452	0.00245428	0.748206	1.07382	6.34649	32.2609	55.9583	1266.25	-0.385912	95.2148	0.171226	liquid
133.150	8.27000	399.308	0.00250433	1.05443	1.38669	8.74657	31.9161	56.5988	1214.39	-0.357530	86.1384	0.163787	liquid
138.710	8.27000	390.886	0.00255829	1.36399	1.70341	11.0768	31.5913	57.3486	1161.75	-0.323978	78.1622	0.156383	liquid
144.260	8.27000	382.157	0.00261673	1.67691	2.02408	13.3434	31.2889	58.2338	1108.36	-0.284117	71.1087	0.149041	liquid
149.820	8.27000	373.033	0.00268073	1.99505	2.35071	15.5650	31.0102	59.2938	1053.87	-0.236209	64.8046	0.141743	liquid
155.370	8.27000	363.478	0.00275120	2.31822	2.68323	17.7442	30.7590	60.5733	998.354	-0.178294	59.1526	0.134517	liquid
160.930	8.27000	353.367	0.00282992	2.64877	3.02423	19.9004	30.5382	62.1446	941.417	-0.107226	54.0311	0.127333	liquid
166.480	8.27000	342.620	0.00291869	2.98712	3.37435	22.0391	30.3533	64.0990	883.058	-0.0191173	49.3706	0.120206	liquid
172.040	8.27000	331.038	0.00302080	3.33659	3.73737	24.1839	30.2108	66.5896	822.813	0.0924203	45.0749	0.113099	liquid
177.590	8.27000	318.441	0.00314030	3.69890	4.11553	26.3470	30.1210	69.8368	760.592	0.236192	41.0839	0.106030	liquid
183.150	8.27000	304.461	0.00328450	4.07963	4.51540	28.5637	30.0992	74.2337	695.806	0.427376	37.3078	0.0990010	liquid
188.710	8.27000	288.622	0.00346474	4.48466	4.94434	30.8705	30.1703	80.4466	628.217	0.690189	33.6722	0.0922346	liquid
194.260	8.27000	270.168	0.00370140	4.92360	5.41467	33.3262	30.3714	89.6998	557.938	1.06629	30.0891	0.0852135	supercritical
199.820	8.27000	247.744	0.00403642	5.41516	5.95069	36.0458	30.7433	104.206	486.128	1.62980	26.4319	0.0778896	supercritical
205.370	8.27000	219.763	0.00455036	5.98105	6.58477	39.1744	31.2459	125.021	419.087	2.46965	22.6354	0.0708125	supercritical
210.930	8.27000	186.818	0.00535280	6.61947	7.32965	42.7523	31.5456	139.568	370.291	3.54998	18.9645	0.0639940	supercritical
216.480	8.27000	156.433	0.00639252	7.23390	8.08202	46.2739	31.2247	127.433	349.596	4.49395	16.2215	0.0570895	supercritical
222.040	8.27000	134.313	0.00744527	7.73950	8.72729	49.2182	30.6232	105.032	347.352	5.01587	14.6161	0.0512226	supercritical
227.590	8.27000	119.058	0.00839929	8.14563	9.26000	51.5887	30.0603	88.0256	352.159	5.21455	13.7269	0.0471750	supercritical
233.150	8.27000	108.014	0.00925806	8.48722	9.71552	53.5667	29.5968	76.5892	359.266	5.23654	13.2138	0.0445291	supercritical
238.710	8.27000	99.6026	0.0100399	8.78631	10.1183	55.2745	29.2318	68.7783	367.032	5.16576	12.9100	0.0428102	supercritical
244.260	8.27000	92.9261	0.0107612	9.05612	10.4839	56.7884	28.9523	63.2368	374.849	5.04662	12.7315	0.0416985	supercritical
249.820	8.27000	87.4299	0.0114377	9.30604	10.8235	58.1636	28.7439	59.1427	382.518	4.90216	12.6331	0.0409935	supercritical
255.370	8.27000	82.8067	0.0120763	9.54056	11.1428	59.4277	28.5959	56.0362	389.926	4.74587	12.5895	0.0405766	supercritical
260.930	8.27000	78.8257	0.0126862	9.76420	11.4473	60.6076	28.4983	53.6128	397.073	4.58458	12.5847	0.0403684	supercritical
266.480	8.27000	75.3559	0.0132704	9.97873	11.7394	61.7151	28.4441	51.6935	403.932	4.42321	12.6085	0.0403184	supercritical
272.040	8.27000	72.2815	0.0138348	10.1868	12.0223	62.7661	28.4269	50.1455	410.539	4.26373	12.6540	0.0403913	supercritical
277.590	8.27000	69.5382	0.0143806	10.3891	12.2970	63.7657	28.4419	48.8878	416.884	4.10822	12.7163	0.0405620	supercritical
283.150	8.27000	67.0596	0.0149121	10.5874	12.5659	64.7247	28.4852	47.8541	423.007	3.95699	12.7919	0.0408135	supercritical
116.480	10.3400	424.842	0.00235382	0.116932	0.507389	1.04887	33.0910	54.6178	1385.96	-0.438014	120.636	0.188278	liquid
122.040	10.3400	417.327	0.00239621	0.414733	0.812221	3.60529	32.7120	55.0427	1336.93	-0.419111	108.234	0.180971	liquid
127.590	10.3400	409.642	0.00244116	0.714068	1.11901	6.06359	32.3504	55.5233	1287.50	-0.397229	97.6491	0.173659	liquid
133.150	10.3400	401.736	0.00248920	1.01630	1.42922	8.44329	32.0056	56.0745	1237.48	-0.371695	88.4575	0.166353	liquid
138.710	10.3400	393.592	0.00254070	1.32126	1.74272	10.7499	31.6797	56.7116	1186.94	-0.341812	80.4081	0.159094	liquid
144.260	10.3400	385.191	0.00259611	1.62882	2.05947	12.9888	31.3747	57.4525	1135.91	-0.306728	73.3120	0.151914	liquid
149.820	10.3400	376.463	0.00265630	1.94063	2.38127	15.1775	31.0911	58.3241	1084.16	-0.265158	66.9890	0.144801	liquid
155.370	10.3400	367.388	0.00272192	2.25622	2.70774	17.3171	30.8320	59.3537	1031.81	-0.215763	61.3385	0.137786	liquid
160.930	10.3400	357.873	0.00279428	2.57754	3.04106	19.4248	30.5988	60.5842	978.596	-0.156421	56.2384	0.130849	liquid
166.480	10.3400	347.878	0.00287457	2.90444	3.38128	21.5031	30.3951	62.0630	924.636	-0.0847683	51.6215	0.124015	liquid
172.040	10.3400	337.270	0.00296499	3.23935	3.73119	23.5704	30.2237	63.8654	869.680	0.00294389	47.3967	0.117259	liquid
177.590	10.3400	325.967	0.00306779	3.58268	4.09157	25.6319	30.0897	66.0809	813.886	0.111196	43.5136	0.110615	liquid
183.150	10.3400	313.772	0.00318703	3.93772	4.46639	27.7099	29.9982	68.8512	757.058	0.247112	39.8984	0.104092	liquid
188.710	10.3400	300.499	0.00332780	4.30654	4.85856	29.8190	29.9571	72.3590	699.402	0.420072	36.5034	0.0978498	liquid
194.260	10.3400	285.911	0.00349760	4.69189	5.27208	31.9784	29.9746	76.8471	641.352	0.643159	33.2838	0.0915527	supercritical
199.820	10.3400	269.621	0.00370891	5.09953	5.71477	34.2249	30.0566	82.6327	583.503	0.935745	30.1843	0.0852005	supercritical
205.370	10.3400	251.329	0.00397884	5.53278	6.19280	36.5841	30.1950	89.8568	527.787	1.31877	27.1874	0.0790885	supercritical
210.930	10.3400	230.798	0.00433278	5.99584	6.71457	39.0905	30.3498	97.7740	477.308	1.80615	24.2955	0.0732937	supercritical
216.480	10.3400	208.686	0.00479190	6.48009	7.27498	41.7126	30.4410	103.470	436.838	2.36980	21.6237	0.0679489	supercritical
222.040	10.3400	186.673	0.00535696	6.96477	7.85340	44.3509	30.4028	103.502	409.319	2.93444	19.3465	0.0630481	supercritical
227.590	10.3400	166.919	0.00599093	7.42022	8.41402	46.8449	30.2399	97.7732	394.222	3.40563	17.5978	0.0586301	supercritical
233.150	10.3400	150.428	0.00664769	7.83191	8.93465	49.1054	30.0005	89.3418	388.271	3.73328	16.3485	0.0548411	supercritical
238.710	10.3400	137.142	0.00729173	8.19828	9.40785	51.1116	29.7362	81.0365	387.949	3.92317	15.4883	0.0518124	supercritical
244.260	10.3400	126.470	0.00790700	8.52582	9.83746	52.8910	29.4856	74.0156	390.723	4.00844	14.9009	0.0495123	supercritical
249.820	10.3400	117.750	0.00849257	8.82392	10.2327	54.4912	29.2692	68.3749	395.136	4.02208	14.4974	0.0478104	supercritical
255.370	10.3400	110.521	0.00904805	9.09842	10.5993	55.9429	29.0960	63.9214	400.374	3.98841	14.2216	0.0465822	supercritical
260.930	10.3400	104.399	0.00957868	9.35559	10.9445	57.2803	28.9666	60.3832	406.024	3.92399	14.0351	0.0457137	supercritical
266.480	10.3400	99.1486	0.0100859	9.59846	11.2715	58.5205	28.8793	57.5582	411.825	3.84015	13.9140	0.0451251	supercritical
272.040	10.3400	94.5673	0.0105745	9.83085	11.5850	59.6847	28.8301	55.2716	417.666	3.74397	13.8411	0.0447525	supercritical
277.590	10.3400	90.5360	0.0110453	10.0542	11.8864	60.7816	28.8155	53.4098	423.449	3.64075	13.8051	0.0445521	supercritical
283.150	10.3400	86.9392	0.0115023	10.2709	12.1790	61.8252	28.8318	51.8757	429.152	3.53344	13.7979	0.0444896	supercritical
116.480	13.7900	427.727	0.00233794	0.0733924	0.590615	0.648735	33.2318	54.1641	1414.83	-0.448875	125.316	0.191842	liquid
122.040	13.7900	420.477	0.00237825	0.366566	0.892707	3.18218	32.8555	54.5080	1367.99	-0.432491	112.456	0.184708	liquid
127.590	13.7900	413.095	0.00242075	0.660726	1.19627	5.61462	32.4958	54.8912	1320.97	-0.413722	101.566	0.177576	liquid
133.150	13.7900	405.535	0.00246588	0.957115	1.50264	7.96494	32.1519	55.3238	1273.61	-0.392083	92.1702	0.170464	liquid
138.710	13.7900	397.790	0.00251389	1.25543	1.81158	10.2379	31.8254	55.8150	1226.02	-0.367101	83.9855	0.163413	liquid
144.260	13.7900	389.853	0.00256507	1.55540	2.12287	12.4383	31.5181	56.3752	1178.28	-0.338235	76.8027	0.156459	liquid
149.820	13.7900	381.669	0.00262007	1.85843	2.43807	14.5821	31.2298	57.0196	1130.22	-0.304657	70.4287	0.149596	liquid
155.370	13.7900	373.237	0.00267926	2.16380	2.75653	16.6693	30.9630	57.7607	1082.02	-0.265616	64.7559	0.142859	liquid
160.930	13.7900	364.493	0.00274354	2.47306	3.08001	18.7148	30.7178	58.6187	1033.51	-0.219904	59.6589	0.136236	liquid
166.480	13.7900	355.430	0.00281350	2.78560	3.40803	20.7186	30.4964	59.6109	984.890	-0.166374	55.0698	0.129758	liquid
172.040	13.7900	345.969	0.00289044	3.10314	3.74259	22.6953	30.2996	60.7647	936.037	-0.103213	50.8998	0.123409	liquid
177.590	13.7900	336.092	0.00297538	3.42522	4.08346	24.6452	30.1295	62.1034	887.207	-0.0286471	47.1030	0.117227	liquid
183.150	13.7900	325.705	0.00307027	3.75374	4.43298	26.5830	29.9870	63.6626	838.356	0.0600602	43.6135	0.111218	liquid
188.710	13.7900	314.759	0.00317704	4.08899	4.79185	28.5132	29.8740	65.4723	789.773	0.165797	40.3936	0.105482	liquid
194.260	13.7900	303.205	0.00329810	4.43123	5.16087	30.4403	29.7917	67.5565	741.841	0.291891	37.4111	0.0998283	supercritical
199.820	13.7900	290.932	0.00343723	4.78255	5.54297	32.3795	29.7400	69.9367	694.822	0.442841	34.6251	0.0942686	supercritical
205.370	13.7900	277.931	0.00359802	5.14236	5.93835	34.3310	29.7174	72.5831	649.494	0.622262	32.0235	0.0889662	supercritical
210.930	13.7900	264.134	0.00378596	5.51216	6.34973	36.3073	29.7182	75.4079	606.522	0.834110	29.5848	0.0839302	supercritical
216.480	13.7900	249.650	0.00400561	5.88982	6.77599	38.3019	29.7324	78.1561	567.139	1.07782	27.3183	0.0792266	supercritical
222.040	13.7900	234.618	0.00426225	6.27417	7.21710	40.3137	29.7463	80.3853	532.485	1.34786	25.2322	0.0748876	supercritical
227.590	13.7900	219.460	0.00455664	6.65898	7.66705	42.3152	29.7469	81.5386	503.839	1.62868	23.3636	0.0709622	supercritical
233.150	13.7900	204.617	0.00488718	7.03918	8.12037	44.2831	29.7261	81.2848	481.616	1.90221	21.7361	0.0674420	supercritical
238.710	13.7900	190.598	0.00524664	7.40771	8.56842	46.1823	29.6816	79.6859	465.560	2.15036	20.3667	0.0643193	supercritical
244.260	13.7900	177.768	0.00562531	7.75936	9.00385	47.9856	29.6162	77.0936	454.822	2.35993	19.2482	0.0615806	supercritical
249.820	13.7900	166.238	0.00601547	8.09306	9.42386	49.6860	29.5367	73.9313	448.312	2.52479	18.3502	0.0592044	supercritical
255.370	13.7900	156.054	0.00640805	8.40729	9.82494	51.2741	29.4532	70.5998	445.034	2.64361	17.6421	0.0571893	supercritical
260.930	13.7900	147.083	0.00679890	8.70427	10.2084	52.7596	29.3757	67.3671	444.103	2.72083	17.0867	0.0555106	supercritical
266.480	13.7900	139.214	0.00718316	8.98478	10.5739	54.1459	29.3130	64.4036	444.838	2.76262	16.6556	0.0541470	supercritical
272.040	13.7900	132.269	0.00756034	9.25193	10.9245	55.4481	29.2705	61.7637	446.736	2.77605	16.3216	0.0530597	supercritical
277.590	13.7900	126.131	0.00792829	9.50678	11.2608	56.6718	29.2512	59.4642	449.429	2.76738	16.0657	0.0522168	supercritical
283.150	13.7900	120.653	0.00828821	9.75211	11.5857	57.8309	29.2561	57.4749	452.671	2.74184	15.8713	0.0515814	supercritical
