Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
360.000	16.0000	92.1483	0.0108521	12.4908	15.2764	68.3260	31.3643	48.3644	518.919	1.72077	16.5409	0.0560652	supercritical
360.000	17.0400	98.0653	0.0101973	12.4040	15.1916	67.6031	31.4204	48.8718	524.660	1.63201	16.8754	0.0571901	supercritical
360.000	18.0200	103.564	0.00965590	12.3237	15.1151	66.9572	31.4708	49.3151	530.458	1.54954	17.1985	0.0582639	supercritical
360.000	18.9900	108.923	0.00918082	12.2456	15.0426	66.3489	31.5183	49.7196	536.547	1.46937	17.5248	0.0593358	supercritical
360.000	19.9400	114.084	0.00876547	12.1708	14.9748	65.7808	31.5628	50.0824	542.831	1.39255	17.8501	0.0603909	supercritical
360.000	20.9800	119.627	0.00835929	12.0906	14.9041	65.1879	31.6093	50.4417	550.048	1.31064	18.2116	0.0615480	supercritical
360.000	21.9800	124.846	0.00800985	12.0153	14.8398	64.6445	31.6519	50.7506	557.296	1.23426	18.5639	0.0626591	supercritical
360.000	22.8800	129.446	0.00772523	11.9492	14.7848	64.1763	31.6888	50.9987	564.056	1.16766	18.8840	0.0636554	supercritical
360.000	24.0200	135.135	0.00739998	11.8675	14.7191	63.6098	31.7335	51.2740	572.913	1.08635	19.2929	0.0649094	supercritical
360.000	24.9900	139.854	0.00715033	11.8000	14.6666	63.1497	31.7700	51.4758	580.681	1.01993	19.6432	0.0659671	supercritical
360.000	25.9800	144.551	0.00691798	11.7329	14.6162	62.6994	31.8060	51.6530	588.804	0.954806	20.0021	0.0670362	supercritical
360.000	26.9000	148.809	0.00672004	11.6721	14.5722	62.2976	31.8383	51.7932	596.511	0.896716	20.3365	0.0680191	supercritical
360.000	28.0300	153.897	0.00649785	11.5997	14.5216	61.8245	31.8767	51.9358	606.157	0.828546	20.7477	0.0692114	supercritical
360.000	29.1800	158.917	0.00629260	11.5283	14.4741	61.3647	31.9144	52.0505	616.149	0.762717	21.1661	0.0704069	supercritical
293.150	971.300	567.305	0.00176272	6.30612	33.7735	16.5024	40.0973	48.4925	3206.21	-0.504819	undefined	undefined	supercritical
293.150	840.300	550.997	0.00181489	6.07388	30.5400	18.2909	39.3438	48.0721	3042.62	-0.517796	undefined	undefined	supercritical
293.150	713.600	533.159	0.00187561	5.88708	27.3594	20.2286	38.5370	47.6691	2866.26	-0.531173	undefined	undefined	supercritical
293.150	583.900	511.995	0.00195314	5.74947	24.0453	22.5005	37.6029	47.2684	2661.09	-0.545517	undefined	undefined	supercritical
293.150	460.400	487.838	0.00204986	5.69270	20.8332	25.0545	36.5702	46.9193	2433.12	-0.559003	undefined	undefined	supercritical
293.150	337.000	457.372	0.00218640	5.75281	17.5734	28.2081	35.3293	46.6626	2156.67	-0.569406	undefined	undefined	supercritical
293.150	216.600	415.992	0.00240389	6.02303	14.3762	32.3540	33.7884	46.7086	1804.60	-0.564276	undefined	undefined	supercritical
293.150	118.200	360.767	0.00277187	6.61741	11.8736	37.6078	32.0846	47.6974	1386.18	-0.494299	57.0137	0.152037	supercritical
233.150	0.130000	1.08141	0.924722	10.3980	12.3266	96.4253	25.6640	34.1626	398.996	7.04910	8.88971	0.0256054	vapor
233.150	3.15000	30.0134	0.0333185	9.84305	11.5268	67.5107	26.9312	41.8394	374.872	6.99652	9.55766	0.0290442	vapor
233.150	5.51000	59.9861	0.0166705	9.29680	10.7704	60.4541	28.1777	53.3062	359.727	6.57536	10.6451	0.0338915	supercritical
233.150	7.34000	90.1063	0.0110980	8.77972	10.0866	55.8067	29.1791	67.8374	355.778	5.80634	12.1369	0.0402408	supercritical
233.150	8.84000	119.638	0.00835857	8.30284	9.48824	52.2469	29.7873	81.5967	364.101	4.83878	13.9897	0.0473955	supercritical
233.150	10.3500	150.626	0.00663898	7.82896	8.93132	49.0866	30.0007	89.3591	388.485	3.72612	16.3651	0.0548873	supercritical
233.150	12.0100	180.262	0.00554749	7.39246	8.46132	46.3808	29.9083	87.4707	430.524	2.67912	19.0939	0.0616710	supercritical
233.150	14.3000	210.393	0.00475300	6.95549	8.04589	43.7945	29.6785	79.5263	496.247	1.73317	22.4255	0.0689103	supercritical
233.150	17.7600	240.203	0.00416314	6.52130	7.70747	41.2901	29.4672	70.1914	588.878	0.967013	26.4537	0.0775203	supercritical
233.150	23.2300	269.403	0.00371191	6.08954	7.47287	38.8120	29.4125	62.3137	708.196	0.402514	31.3548	0.0882218	supercritical
263.150	0.130000	0.956522	1.04545	11.1792	13.3596	100.592	26.3067	34.7568	423.014	5.61546	9.92309	0.0293292	vapor
263.150	3.69000	30.0439	0.0332846	10.6536	12.6240	70.7732	27.2239	40.6131	406.191	5.37979	10.6465	0.0326655	vapor
263.150	6.72000	60.0281	0.0166589	10.1378	11.9338	63.8429	28.0653	48.1062	398.918	4.89834	11.7707	0.0371751	supercritical
263.150	9.35000	90.1602	0.0110914	9.64486	11.3086	59.2943	28.7254	56.1843	403.121	4.20679	13.2742	0.0428885	supercritical
263.150	11.7700	119.784	0.00834833	9.18174	10.7581	55.7870	29.1547	62.9024	419.916	3.41214	15.1199	0.0493722	supercritical
263.150	14.3500	150.114	0.00666162	8.72434	10.2579	52.7180	29.3798	66.5785	452.390	2.56717	17.4134	0.0564056	supercritical
263.150	17.3800	180.405	0.00554309	8.27804	9.82358	49.9502	29.4493	66.3618	503.285	1.77004	20.1710	0.0636514	supercritical
263.150	21.3000	210.328	0.00475448	7.84122	9.46588	47.3702	29.4577	63.4621	575.032	1.08930	23.4606	0.0714509	supercritical
263.150	25.6400	234.616	0.00426229	7.48611	9.23935	45.3221	29.4912	60.2413	651.268	0.634025	26.6553	0.0787761	supercritical
293.150	0.150000	0.990021	1.01008	11.9811	14.4118	103.192	27.2375	35.6720	444.840	4.52999	10.9202	0.0333040	vapor
293.150	0.160000	1.05622	0.946775	11.9799	14.4101	102.651	27.2392	35.6817	444.805	4.52946	10.9215	0.0333108	vapor
293.150	4.22000	30.0343	0.0332953	11.4803	13.7344	73.7501	27.9430	40.3669	434.018	4.22740	11.6756	0.0365704	vapor
293.150	7.91000	60.0531	0.0166519	10.9857	13.0988	66.8906	28.5675	45.8520	432.958	3.75492	12.8156	0.0409183	supercritical
293.150	11.3000	89.9402	0.0111185	10.5135	12.5291	62.4361	29.0540	51.2257	443.352	3.15590	14.3024	0.0462956	supercritical
293.150	11.3100	90.0299	0.0111074	10.5121	12.5275	62.4245	29.0552	51.2407	443.402	3.15398	14.3074	0.0463131	supercritical
293.150	14.7000	120.136	0.00832387	10.0531	12.0162	58.9040	29.4042	55.5593	466.943	2.48796	16.1694	0.0525999	supercritical
293.150	18.3500	150.071	0.00666353	9.60854	11.5702	55.9015	29.6331	57.9281	505.344	1.82591	18.4148	0.0594067	supercritical
293.150	22.6800	180.043	0.00555421	9.17035	11.1913	53.1739	29.7857	58.1712	561.305	1.21485	21.1182	0.0666821	supercritical
293.150	28.1100	209.410	0.00477531	8.74391	10.8974	50.6479	29.9167	56.8603	635.776	0.702647	24.3058	0.0745656	supercritical
293.150	28.2500	210.066	0.00476040	8.73439	10.8918	50.5924	29.9199	56.8194	637.682	0.692336	24.3841	0.0747545	supercritical
333.150	0.170000	0.986470	1.01372	13.1019	15.8666	106.804	28.8685	37.2827	471.313	3.44603	12.1918	0.0390448	vapor
333.150	4.91000	29.9571	0.0333810	12.6268	15.2563	77.4344	29.4013	40.9745	466.936	3.12939	12.9732	0.0422500	supercritical
333.150	9.47000	60.0268	0.0166592	12.1528	14.6837	70.6242	29.8661	44.9772	472.498	2.70308	14.1203	0.0464795	supercritical
333.150	13.9100	90.0652	0.0111031	11.6952	14.1729	66.2032	30.2380	48.6567	489.583	2.20539	15.6032	0.0516817	supercritical
333.150	18.5200	120.085	0.00832744	11.2502	13.7244	62.7333	30.5287	51.4890	519.631	1.68359	17.4361	0.0577379	supercritical
333.150	23.6500	150.082	0.00666302	10.8139	13.3419	59.7539	30.7623	53.1266	564.428	1.18047	19.6552	0.0644549	supercritical
333.150	29.6700	179.655	0.00556623	10.3888	13.0383	57.0846	30.9672	53.5369	625.163	0.733701	22.2828	0.0716896	supercritical
373.150	0.190000	0.983719	1.01655	14.2953	17.3939	110.208	30.8451	39.2445	495.404	2.65094	13.4038	0.0453242	vapor
373.150	0.200000	1.03556	0.965658	14.2944	17.3928	109.779	30.8459	39.2498	495.398	2.65046	13.4050	0.0453294	vapor
373.150	5.60000	29.9274	0.0334142	13.8396	16.8415	80.8782	31.2694	42.2767	496.290	2.35195	14.2030	0.0484937	supercritical
373.150	10.9800	59.8161	0.0167179	13.3849	16.3297	74.1421	31.6395	45.3865	507.139	1.98227	15.3414	0.0526207	supercritical
373.150	16.4400	89.8551	0.0111290	12.9407	15.8759	69.7499	31.9487	48.1543	529.449	1.57072	16.8068	0.0576984	supercritical
373.150	16.4800	90.0701	0.0111025	12.9375	15.8729	69.7226	31.9508	48.1720	529.654	1.56771	16.8185	0.0577380	supercritical
373.150	22.2300	119.700	0.00835421	12.5091	15.4885	66.3249	32.2086	50.2437	564.345	1.15611	18.5999	0.0635895	supercritical
373.150	28.8500	149.870	0.00667245	12.0797	15.1679	63.3514	32.4452	51.5188	614.195	0.761563	20.7931	0.0702737	supercritical
373.150	28.8800	149.996	0.00666684	12.0779	15.1668	63.3396	32.4462	51.5223	614.437	0.759997	20.8031	0.0703031	supercritical
423.150	0.210000	0.958214	1.04361	15.9064	19.4223	114.474	33.6258	42.0100	523.085	1.93542	14.8435	0.0538824	vapor
423.150	6.46000	29.9096	0.0334341	15.4694	18.9344	84.9783	33.9608	44.4796	529.475	1.67028	15.6586	0.0570255	supercritical
423.150	12.9000	59.8551	0.0167070	15.0304	18.4879	78.2718	34.2597	46.9127	545.939	1.36130	16.7953	0.0611024	supercritical
423.150	26.9600	119.928	0.00833832	14.1786	17.7850	70.5045	34.7609	50.5881	614.200	0.711444	20.0149	0.0719236	supercritical
423.150	19.6000	89.7975	0.0111362	14.6018	18.1034	73.9292	34.5209	49.0038	573.628	1.03445	18.2362	0.0660713	supercritical
473.150	0.230000	0.938158	1.06592	17.6615	21.5946	118.567	36.5837	44.9569	548.820	1.43035	16.2102	0.0631204	vapor
473.150	14.8000	59.8527	0.0167077	16.8140	20.7810	82.2534	37.1087	49.0181	581.141	0.941031	18.1681	0.0702853	supercritical
473.150	22.7900	89.9562	0.0111165	16.3955	20.4598	77.9179	37.3405	50.7018	613.640	0.675494	19.5984	0.0752224	supercritical
473.150	7.31000	29.8703	0.0334781	17.2399	21.1660	88.9409	36.8570	47.0292	559.904	1.19955	17.0356	0.0662425	supercritical
523.150	0.260000	0.958847	1.04292	19.5657	23.9158	122.209	39.5980	47.9651	573.139	1.06621	17.5141	0.0729161	vapor
523.150	0.270000	0.995722	1.00430	19.5651	23.9153	121.894	39.5983	47.9674	573.153	1.06596	17.5150	0.0729197	vapor
523.150	8.29000	30.3184	0.0329833	19.1506	23.5372	92.6530	39.8294	49.7695	588.668	0.862592	18.3620	0.0760769	supercritical
523.150	16.6100	59.5764	0.0167852	18.7465	23.2192	86.1726	40.0414	51.4023	613.497	0.650106	19.4624	0.0799977	supercritical
523.150	25.8600	89.7603	0.0111408	18.3377	22.9597	81.8368	40.2512	52.8083	650.045	0.431695	20.8766	0.0848983	supercritical
523.150	25.9600	90.0706	0.0111024	18.3336	22.9574	81.7983	40.2534	52.8210	650.482	0.429498	20.8927	0.0849532	supercritical
273.100	90.2600	349.231	0.00286343	6.13241	10.2787	36.4326	31.2094	48.4452	1266.41	-0.442921	52.7132	0.139648	supercritical
273.100	100.600	358.669	0.00278809	6.00742	10.5071	35.5532	31.4496	48.0409	1331.18	-0.471648	56.0847	0.147335	supercritical
273.100	119.200	373.330	0.00267859	5.82084	10.9431	34.1656	31.8556	47.5179	1436.05	-0.507194	61.9090	0.160477	supercritical
273.100	140.300	387.378	0.00258146	5.65260	11.4630	32.8116	32.2802	47.1272	1541.13	-0.532398	68.2667	0.174594	supercritical
273.100	160.900	399.214	0.00250492	5.52050	11.9864	31.6523	32.6636	46.8742	1632.97	-0.547985	74.3219	0.187783	supercritical
273.100	180.500	409.194	0.00244383	5.41705	12.4937	30.6618	33.0040	46.7105	1712.64	-0.557705	80.0096	0.199918	supercritical
273.100	201.600	418.858	0.00238744	5.32470	13.0462	29.6917	33.3475	46.5922	1791.61	-0.564525	undefined	undefined	supercritical
273.100	202.600	419.292	0.00238497	5.32074	13.0725	29.6479	33.3632	46.5878	1795.20	-0.564777	undefined	undefined	supercritical
273.100	250.200	437.986	0.00228318	5.16780	14.3323	27.7406	34.0643	46.4637	1952.94	-0.571733	undefined	undefined	supercritical
273.100	250.500	438.094	0.00228262	5.16702	14.3402	27.7296	34.0684	46.4633	1953.86	-0.571753	undefined	undefined	supercritical
273.100	299.300	454.180	0.00220177	5.06596	15.6380	26.0584	34.7053	46.4533	2094.35	-0.572543	undefined	undefined	supercritical
273.100	300.200	454.455	0.00220044	5.06451	15.6619	26.0296	34.7164	46.4538	2096.78	-0.572522	undefined	undefined	supercritical
273.100	350.500	468.752	0.00213332	5.00227	16.9979	24.5222	35.3052	46.5124	2225.07	-0.570023	undefined	undefined	supercritical
273.100	401.500	481.548	0.00207664	4.97070	18.3467	23.1570	35.8478	46.6129	2342.36	-0.565770	undefined	undefined	supercritical
273.100	450.500	492.605	0.00203002	4.96346	19.6350	21.9656	36.3274	46.7335	2445.46	-0.560835	undefined	undefined	supercritical
273.100	499.500	502.697	0.00198927	4.97429	20.9150	20.8693	36.7729	46.8694	2540.91	-0.555477	undefined	undefined	supercritical
273.100	551.200	512.494	0.00195124	5.00172	22.2562	19.7974	37.2119	47.0236	2634.69	-0.549615	undefined	undefined	supercritical
273.100	601.800	521.378	0.00191799	5.04180	23.5592	18.8190	37.6153	47.1819	2720.65	-0.543818	undefined	undefined	supercritical
273.100	652.800	529.738	0.00188772	5.09335	24.8630	17.8931	37.9994	47.3464	2802.28	-0.538002	undefined	undefined	supercritical
273.100	697.600	536.658	0.00186338	5.14658	26.0006	17.1230	38.3205	47.4938	2870.36	-0.532956	undefined	undefined	supercritical
273.100	750.600	544.399	0.00183689	5.21789	27.3372	16.2576	38.6831	47.6707	2947.05	-0.527092	undefined	undefined	supercritical
273.100	750.600	544.399	0.00183689	5.21789	27.3372	16.2576	38.6831	47.6707	2947.05	-0.527092	undefined	undefined	supercritical
273.100	797.100	550.841	0.00181541	5.28698	28.5019	15.5345	38.9877	47.8276	3011.25	-0.522055	undefined	undefined	supercritical
273.100	800.500	551.300	0.00181389	5.29225	28.5868	15.4828	39.0095	47.8391	3015.84	-0.521691	undefined	undefined	supercritical
273.100	851.900	558.061	0.00179192	5.37529	29.8652	14.7207	39.3322	48.0139	3083.61	-0.516259	undefined	undefined	supercritical
273.100	901.500	564.289	0.00177214	5.46091	31.0907	14.0161	39.6321	48.1835	3146.34	-0.511146	undefined	undefined	supercritical
273.100	950.700	570.206	0.00175375	5.55061	32.2986	13.3443	39.9196	48.3525	3206.21	-0.506198	undefined	undefined	supercritical
273.100	950.700	570.206	0.00175375	5.55061	32.2986	13.3443	39.9196	48.3525	3206.21	-0.506198	undefined	undefined	supercritical
273.100	1.06000	7.68104	0.130191	11.3206	13.5345	83.9913	26.7834	36.1686	426.267	5.17823	10.3953	0.0313128	vapor
273.100	1.43000	10.4557	0.0956420	11.2708	13.4649	81.3195	26.8647	36.6592	424.670	5.15690	10.4578	0.0316091	vapor
273.100	1.81000	13.3578	0.0748628	11.2189	13.3927	79.1703	26.9491	37.1846	423.088	5.13284	10.5268	0.0319269	vapor
273.100	2.61000	19.6472	0.0508977	11.1073	13.2385	75.7190	27.1300	38.3664	419.970	5.07424	10.6888	0.0326451	vapor
273.100	3.01000	22.8864	0.0436941	11.0503	13.1603	74.3252	27.2217	38.9977	418.532	5.04048	10.7789	0.0330316	vapor
273.100	3.57000	27.5304	0.0363235	10.9691	13.0495	72.6102	27.3514	39.9288	416.673	4.98770	10.9158	0.0336065	vapor
273.100	4.24000	33.2584	0.0300676	10.8698	12.9150	70.8185	27.5078	41.1175	414.714	4.91539	11.0972	0.0343504	vapor
273.100	4.62000	36.5919	0.0273285	10.8124	12.8379	69.8964	27.5970	41.8285	413.748	4.86962	11.2090	0.0348016	supercritical
273.100	5.12000	41.0729	0.0243470	10.7358	12.7356	68.7643	27.7144	42.8049	412.653	4.80383	11.3666	0.0354299	supercritical
273.100	5.42000	43.8135	0.0228240	10.6891	12.6737	68.1225	27.7847	43.4127	412.100	4.76123	11.4671	0.0358266	supercritical
273.100	5.75000	46.8732	0.0213342	10.6374	12.6053	67.4443	27.8619	44.1000	411.589	4.71156	11.5829	0.0362807	supercritical
273.100	6.13000	50.4547	0.0198197	10.5771	12.5262	66.6954	27.9503	44.9148	411.136	4.65069	11.7233	0.0368277	supercritical
273.100	6.40000	53.0371	0.0188547	10.5338	12.4697	66.1820	28.0126	45.5083	410.907	4.60501	11.8278	0.0372323	supercritical
273.100	6.75000	56.4304	0.0177209	10.4772	12.3962	65.5371	28.0928	46.2946	410.732	4.54278	11.9692	0.0377771	supercritical
273.100	7.13000	60.1720	0.0166190	10.4152	12.3162	64.8610	28.1787	47.1682	410.708	4.47136	12.1305	0.0383950	supercritical
273.100	7.47000	63.5689	0.0157310	10.3592	12.2444	64.2753	28.2545	47.9653	410.840	4.40410	12.2819	0.0389716	supercritical
273.100	7.96000	68.5426	0.0145895	10.2778	12.1408	63.4601	28.3614	49.1353	411.302	4.30171	12.5119	0.0398421	supercritical
273.100	8.50000	74.1236	0.0134910	10.1871	12.0268	62.5975	28.4754	50.4450	412.208	4.18171	12.7819	0.0408554	supercritical
273.100	9.00000	79.3753	0.0125984	10.1025	11.9215	61.8292	28.5769	51.6664	413.441	4.06434	13.0473	0.0418428	supercritical
273.100	9.54000	85.1252	0.0117474	10.0106	11.8086	61.0297	28.6813	52.9811	415.225	3.93146	13.3508	0.0429598	supercritical
273.100	10.0300	90.4000	0.0110619	9.92703	11.7070	60.3297	28.7709	54.1570	417.268	3.80607	13.6409	0.0440155	supercritical
273.100	10.7500	98.2201	0.0101812	9.80421	11.5601	59.3429	28.8927	55.8279	421.032	3.61503	14.0921	0.0456302	supercritical
273.100	11.5000	106.407	0.00939790	9.67698	11.4108	58.3656	29.0062	57.4558	425.948	3.40987	14.5914	0.0473765	supercritical
273.100	12.4600	116.852	0.00855781	9.51650	11.2272	57.1876	29.1306	59.3025	433.733	3.14287	15.2697	0.0496723	supercritical
273.100	13.4900	127.882	0.00781969	9.34904	11.0414	56.0126	29.2384	60.9111	443.901	2.85769	16.0375	0.0521598	supercritical
273.100	14.5600	138.993	0.00719459	9.18216	10.8627	54.8872	29.3242	62.1233	456.298	2.57048	16.8666	0.0547130	supercritical
273.100	15.4700	148.065	0.00675379	9.04704	10.7232	54.0039	29.3792	62.7881	468.123	2.33842	17.5869	0.0568256	supercritical
273.100	17.1400	163.624	0.00611158	8.81720	10.4977	52.5488	29.4472	63.2512	492.216	1.95115	18.9192	0.0605075	supercritical
273.100	18.5200	175.334	0.00570341	8.64540	10.3400	51.4928	29.4817	63.0823	513.741	1.67299	20.0090	0.0633452	supercritical
273.100	20.0500	187.117	0.00534424	8.47318	10.1922	50.4559	29.5073	62.5371	538.553	1.40796	21.1884	0.0662897	supercritical
273.100	21.4700	197.006	0.00507598	8.32894	10.0773	49.6010	29.5257	61.8467	561.961	1.19866	22.2482	0.0688573	supercritical
273.100	22.7700	205.263	0.00487179	8.20857	9.98821	48.8951	29.5415	61.1438	583.405	1.03374	23.1863	0.0710889	supercritical
273.100	24.5000	215.215	0.00464651	8.06347	9.88977	48.0515	29.5638	60.1827	611.643	0.847357	24.3867	0.0739086	supercritical
273.100	26.0700	223.359	0.00447709	7.94464	9.81712	47.3649	29.5870	59.3309	636.759	0.705128	25.4301	0.0763407	supercritical
273.100	27.9800	232.304	0.00430471	7.81399	9.74628	46.6132	29.6193	58.3547	666.476	0.559740	26.6443	0.0791607	supercritical
273.100	30.0000	240.796	0.00415289	7.68979	9.68851	45.9001	29.6583	57.4105	696.795	0.432188	27.8684	0.0820004	supercritical
273.100	32.5600	250.388	0.00399380	7.54934	9.63551	45.0939	29.7136	56.3475	733.534	0.300289	29.3412	0.0854193	supercritical
273.100	35.4000	259.795	0.00384919	7.41150	9.59751	44.3009	29.7808	55.3288	772.154	0.183184	30.8863	0.0890119	supercritical
273.100	38.6600	269.327	0.00371296	7.27182	9.57466	43.4936	29.8632	54.3369	813.920	0.0764256	32.5627	0.0929170	supercritical
273.100	40.5200	274.269	0.00364605	7.19944	9.56957	43.0730	29.9119	53.8426	836.625	0.0255853	33.4793	0.0950544	supercritical
273.100	44.1900	283.159	0.00353158	7.06944	9.57309	42.3125	30.0101	52.9926	879.262	-0.0584703	35.2154	0.0991052	supercritical
273.100	46.9900	289.296	0.00345667	6.97990	9.58571	41.7841	30.0862	52.4371	910.045	-0.111220	36.4837	0.102065	supercritical
273.100	50.1100	295.591	0.00338306	6.88832	9.60797	41.2390	30.1715	51.8954	942.754	-0.161086	37.8478	0.105248	supercritical
273.100	55.2700	304.968	0.00327903	6.75254	9.66002	40.4204	30.3126	51.1421	993.600	-0.227893	40.0075	0.110283	supercritical
273.100	60.2200	312.988	0.00319501	6.63725	9.72394	39.7135	30.4466	50.5494	1039.07	-0.278418	41.9849	0.114885	supercritical
273.150	65.2400	320.303	0.00312205	6.53449	9.80213	39.0687	30.5811	50.0477	1082.22	-0.319706	43.9028	0.119345	supercritical
273.150	70.2400	326.991	0.00305819	6.44002	9.88613	38.4690	30.7121	49.6254	1122.86	-0.353527	45.7573	0.123642	supercritical
273.150	75.3000	333.220	0.00300102	6.35292	9.97822	37.9059	30.8421	49.2605	1161.79	-0.381979	47.5778	0.127851	supercritical
273.150	80.5700	339.222	0.00294793	6.26995	10.0804	37.3593	30.9744	48.9344	1200.27	-0.406799	49.4226	0.132103	supercritical
273.150	80.5700	339.222	0.00294793	6.26995	10.0804	37.3593	30.9744	48.9344	1200.27	-0.406799	49.4226	0.132103	supercritical
273.150	85.2500	344.195	0.00290533	6.20199	10.1755	36.9032	31.0894	48.6825	1232.87	-0.425559	51.0230	0.135781	supercritical
273.150	90.2700	349.207	0.00286363	6.13430	10.2814	36.4405	31.2101	48.4450	1266.35	-0.442905	52.7053	0.139636	supercritical
273.150	202.100	419.051	0.00238634	5.32460	13.0617	29.6783	33.3557	46.5902	1793.30	-0.564644	undefined	undefined	supercritical
273.150	225.300	428.632	0.00233300	5.24163	13.6741	28.7059	33.7091	46.5099	1873.34	-0.569163	undefined	undefined	supercritical
273.150	250.600	438.107	0.00228255	5.16863	14.3452	27.7344	34.0701	46.4635	1954.07	-0.571755	undefined	undefined	supercritical
273.150	274.800	446.399	0.00224015	5.11277	14.9886	26.8763	34.3948	46.4480	2025.97	-0.572680	undefined	undefined	supercritical
273.150	299.900	454.343	0.00220098	5.06683	15.6563	26.0477	34.7129	46.4539	2095.88	-0.572527	undefined	undefined	supercritical
273.150	324.300	461.525	0.00216673	5.03209	16.3049	25.2931	35.0061	46.4757	2159.93	-0.571609	undefined	undefined	supercritical
273.150	349.100	468.360	0.00213511	5.00537	16.9631	24.5703	35.2898	46.5104	2221.59	-0.570119	undefined	undefined	supercritical
273.150	373.500	474.688	0.00210665	4.98643	17.6094	23.8972	35.5562	46.5540	2279.28	-0.568256	undefined	undefined	supercritical
273.150	400.900	481.388	0.00207733	4.97274	18.3332	23.1808	35.8419	46.6118	2340.96	-0.565826	undefined	undefined	supercritical
273.150	425.400	487.057	0.00205315	4.96648	18.9784	22.5713	36.0866	46.6696	2393.62	-0.563436	undefined	undefined	supercritical
273.150	449.900	492.458	0.00203063	4.96524	19.6216	21.9882	36.3219	46.7322	2444.17	-0.560899	undefined	undefined	supercritical
273.150	459.700	494.550	0.00202204	4.96604	19.8783	21.7617	36.4136	46.7583	2463.84	-0.559853	undefined	undefined	supercritical
273.150	474.400	497.619	0.00200957	4.96852	20.2628	21.4287	36.5487	46.7985	2492.81	-0.558258	undefined	undefined	supercritical
273.150	500.300	502.838	0.00198871	4.97640	20.9382	20.8607	36.7800	46.8719	2542.33	-0.555388	undefined	undefined	supercritical
273.150	523.500	507.327	0.00197111	4.98697	21.5412	20.3704	36.9804	46.9400	2585.18	-0.552772	undefined	undefined	supercritical
273.150	548.800	512.040	0.00195297	5.00193	22.1965	19.8540	37.1923	47.0164	2630.40	-0.549891	undefined	undefined	supercritical
273.150	573.600	516.489	0.00193615	5.01978	22.8365	19.3649	37.3935	47.0931	2673.32	-0.547051	undefined	undefined	supercritical
273.150	598.200	520.751	0.00192030	5.04036	23.4691	18.8952	37.5875	47.1706	2714.63	-0.544232	undefined	undefined	supercritical
273.150	623.900	525.053	0.00190457	5.06466	24.1277	18.4196	37.7844	47.2528	2756.52	-0.541292	undefined	undefined	supercritical
273.150	648.400	529.023	0.00189028	5.09030	24.7533	17.9795	37.9671	47.3322	2795.35	-0.538503	undefined	undefined	supercritical
273.150	674.100	533.059	0.00187596	5.11959	25.4071	17.5309	38.1539	47.4163	2834.98	-0.535596	undefined	undefined	supercritical
273.150	699.000	536.854	0.00186271	5.15015	26.0384	17.1082	38.3303	47.4986	2872.37	-0.532802	undefined	undefined	supercritical
273.150	699.000	536.854	0.00186271	5.15015	26.0384	17.1082	38.3303	47.4986	2872.37	-0.532802	undefined	undefined	supercritical
273.150	701.500	537.228	0.00186141	5.15333	26.1016	17.0664	38.3478	47.5069	2876.07	-0.532522	undefined	undefined	supercritical
273.150	896.800	563.696	0.00177400	5.45437	30.9773	14.0905	39.6041	48.1673	3140.44	-0.511629	undefined	undefined	supercritical
273.150	953.000	570.463	0.00175296	5.55670	32.3573	13.3224	39.9328	48.3603	3208.89	-0.505974	undefined	undefined	supercritical
273.150	95.0600	353.715	0.00282713	6.07417	10.3856	36.0218	31.3227	48.2450	1297.02	-0.457246	54.2813	0.143236	supercritical
273.150	100.590	358.628	0.00278841	6.00953	10.5093	35.5628	31.4498	48.0415	1331.00	-0.471586	56.0698	0.147307	supercritical
273.150	109.990	366.360	0.00272955	5.90986	10.7263	34.8343	31.6590	47.7503	1385.67	-0.491622	59.0454	0.154045	supercritical
273.150	120.090	373.942	0.00267421	5.81488	10.9670	34.1130	31.8746	47.4980	1440.63	-0.508495	62.1690	0.161066	supercritical
273.150	129.870	380.690	0.00262681	5.73287	11.2058	33.4651	32.0751	47.2998	1490.66	-0.521410	65.1365	0.167683	supercritical
273.150	140.330	387.369	0.00258152	5.65433	11.4661	32.8184	32.2812	47.1270	1541.16	-0.532408	68.2621	0.174591	supercritical
273.150	150.120	393.190	0.00254330	5.58817	11.7133	32.2504	32.4669	46.9943	1585.96	-0.540662	71.1529	0.180921	supercritical
273.150	160.940	399.209	0.00250495	5.52219	11.9898	31.6588	32.6647	46.8740	1633.03	-0.547996	74.3191	0.187785	supercritical
273.150	180.510	409.174	0.00244395	5.41891	12.4963	30.6699	33.0045	46.7107	1712.57	-0.557698	79.9972	0.199901	supercritical
273.150	201.590	418.830	0.00238761	5.32662	13.0483	29.7007	33.3476	46.5925	1791.47	-0.564515	undefined	undefined	supercritical
273.150	251.000	438.250	0.00228180	5.16760	14.3558	27.7197	34.0756	46.4630	1955.30	-0.571781	undefined	undefined	supercritical
273.150	301.600	454.859	0.00219848	5.06411	15.7015	25.9936	34.7338	46.4550	2100.46	-0.572484	undefined	undefined	supercritical
